,delta,Tau,Method,ARI
2278,6,0.0,Naive,1.0
2279,6,0.1,Randomized,1.0
2280,6,0.0,Naive,1.0
2281,6,0.1,Randomized,1.0
2282,6,0.0,Naive,1.0
2283,6,0.1,Randomized,1.0
2284,6,0.0,Naive,1.0
2285,6,0.1,Randomized,1.0
2286,6,0.0,Naive,1.0
2287,6,0.1,Randomized,1.0
2288,6,0.0,Naive,1.0
2289,6,0.1,Randomized,1.0
2290,6,0.0,Naive,1.0
2291,6,0.1,Randomized,1.0
2292,6,0.0,Naive,1.0
2293,6,0.1,Randomized,1.0
2294,6,0.0,Naive,1.0
2295,6,0.1,Randomized,1.0
2296,6,0.0,Naive,0.7995558023320377
2297,6,0.1,Randomized,0.0
2298,6,0.0,Naive,1.0
2299,6,0.1,Randomized,1.0
2300,6,0.0,Naive,0.7995558023320377
2301,6,0.1,Randomized,0.7995558023320377
2302,6,0.0,Naive,1.0
2303,6,0.1,Randomized,1.0
2304,6,0.0,Naive,1.0
2305,6,0.1,Randomized,1.0
2306,6,0.0,Naive,1.0
2307,6,0.1,Randomized,1.0
2308,6,0.0,Naive,1.0
2309,6,0.1,Randomized,1.0
2310,6,0.0,Naive,1.0
2311,6,0.1,Randomized,1.0
2312,6,0.0,Naive,1.0
2313,6,0.1,Randomized,1.0
2314,6,0.0,Naive,1.0
2315,6,0.1,Randomized,0.0
2316,6,0.0,Naive,1.0
2317,6,0.1,Randomized,1.0
2318,6,0.0,Naive,1.0
2319,6,0.1,Randomized,1.0
2320,6,0.0,Naive,1.0
2321,6,0.1,Randomized,1.0
2322,6,0.0,Naive,1.0
2323,6,0.1,Randomized,0.46434494195688225
2324,6,0.0,Naive,1.0
2325,6,0.1,Randomized,1.0
2326,6,0.0,Naive,1.0
2327,6,0.1,Randomized,1.0
2328,6,0.0,Naive,1.0
2329,6,0.1,Randomized,1.0
2330,6,0.0,Naive,1.0
2331,6,0.1,Randomized,1.0
2332,6,0.0,Naive,1.0
2333,6,0.1,Randomized,1.0
2334,6,0.0,Naive,1.0
2335,6,0.1,Randomized,1.0
2336,6,0.0,Naive,1.0
2337,6,0.1,Randomized,1.0
2338,6,0.0,Naive,1.0
2339,6,0.1,Randomized,1.0
2340,6,0.0,Naive,1.0
2341,6,0.1,Randomized,1.0
2342,6,0.0,Naive,1.0
2343,6,0.1,Randomized,0.6208425720620843
2344,6,0.0,Naive,1.0
2345,6,0.1,Randomized,1.0
2346,6,0.0,Naive,1.0
2347,6,0.1,Randomized,1.0
2348,6,0.0,Naive,1.0
2349,6,0.1,Randomized,1.0
2350,6,0.0,Naive,1.0
2351,6,0.1,Randomized,1.0
2352,6,0.0,Naive,1.0
2353,6,0.1,Randomized,1.0
2354,6,0.0,Naive,1.0
2355,6,0.1,Randomized,1.0
2356,6,0.0,Naive,1.0
2357,6,0.1,Randomized,1.0
2358,6,0.0,Naive,0.6208425720620843
2359,6,0.1,Randomized,0.6208425720620843
2360,6,0.0,Naive,1.0
2361,6,0.1,Randomized,1.0
2362,6,0.0,Naive,1.0
2363,6,0.1,Randomized,1.0
2364,6,0.0,Naive,1.0
2365,6,0.1,Randomized,1.0
2366,6,0.0,Naive,1.0
2367,6,0.1,Randomized,1.0
2368,6,0.0,Naive,1.0
2369,6,0.1,Randomized,1.0
2370,6,0.0,Naive,0.0
2371,6,0.1,Randomized,0.7995558023320377
2372,6,0.0,Naive,1.0
2373,6,0.1,Randomized,1.0
2374,6,0.0,Naive,1.0
2375,6,0.1,Randomized,1.0
2376,6,0.0,Naive,1.0
2377,6,0.1,Randomized,1.0
2378,6,0.0,Naive,1.0
2379,6,0.1,Randomized,1.0
2380,6,0.0,Naive,1.0
2381,6,0.1,Randomized,1.0
2382,6,0.0,Naive,1.0
2383,6,0.1,Randomized,1.0
2384,6,0.0,Naive,1.0
2385,6,0.1,Randomized,1.0
2386,6,0.0,Naive,1.0
2387,6,0.1,Randomized,1.0
2388,6,0.0,Naive,1.0
2389,6,0.1,Randomized,1.0
2390,6,0.0,Naive,1.0
2391,6,0.1,Randomized,1.0
2392,6,0.0,Naive,1.0
2393,6,0.1,Randomized,1.0
2394,6,0.0,Naive,1.0
2395,6,0.1,Randomized,1.0
2396,6,0.0,Naive,1.0
2397,6,0.1,Randomized,1.0
2398,6,0.0,Naive,1.0
2399,6,0.1,Randomized,1.0
2400,6,0.0,Naive,1.0
2401,6,0.1,Randomized,0.0
2402,6,0.0,Naive,1.0
2403,6,0.1,Randomized,1.0
2404,6,0.0,Naive,0.7995558023320377
2405,6,0.1,Randomized,0.7995558023320377
2406,6,0.0,Naive,1.0
2407,6,0.1,Randomized,0.0
2408,6,0.0,Naive,1.0
2409,6,0.1,Randomized,1.0
2410,6,0.0,Naive,1.0
2411,6,0.1,Randomized,1.0
2412,6,0.0,Naive,1.0
2413,6,0.1,Randomized,0.0
2414,6,0.0,Naive,1.0
2415,6,0.1,Randomized,1.0
2416,6,0.0,Naive,1.0
2417,6,0.1,Randomized,1.0
2418,6,0.0,Naive,1.0
2419,6,0.1,Randomized,1.0
2420,6,0.0,Naive,1.0
2421,6,0.1,Randomized,1.0
2422,6,0.0,Naive,1.0
2423,6,0.1,Randomized,1.0
2424,6,0.0,Naive,1.0
2425,6,0.1,Randomized,1.0
2426,6,0.0,Naive,0.0
2427,6,0.1,Randomized,0.0
2428,6,0.0,Naive,1.0
2429,6,0.1,Randomized,1.0
2430,6,0.0,Naive,1.0
2431,6,0.1,Randomized,1.0
2432,6,0.0,Naive,1.0
2433,6,0.1,Randomized,1.0
2434,6,0.0,Naive,0.0
2435,6,0.1,Randomized,0.0
2436,6,0.0,Naive,1.0
2437,6,0.1,Randomized,1.0
2438,6,0.0,Naive,0.2191780821917808
2439,6,0.1,Randomized,1.0
2440,6,0.0,Naive,1.0
2441,6,0.1,Randomized,1.0
2442,6,0.0,Naive,1.0
2443,6,0.1,Randomized,1.0
2444,6,0.0,Naive,1.0
2445,6,0.1,Randomized,1.0
2446,6,0.0,Naive,1.0
2447,6,0.1,Randomized,1.0
2448,6,0.0,Naive,1.0
2449,6,0.1,Randomized,1.0
2450,6,0.0,Naive,1.0
2451,6,0.1,Randomized,1.0
2452,6,0.0,Naive,1.0
2453,6,0.1,Randomized,1.0
2454,6,0.0,Naive,1.0
2455,6,0.1,Randomized,1.0
2456,6,0.0,Naive,1.0
2457,6,0.1,Randomized,1.0
2458,6,0.0,Naive,1.0
2459,6,0.1,Randomized,1.0
2460,6,0.0,Naive,0.7995558023320377
2461,6,0.1,Randomized,0.7995558023320377
2462,6,0.0,Naive,1.0
2463,6,0.1,Randomized,1.0
2464,6,0.0,Naive,1.0
2465,6,0.1,Randomized,1.0
2466,6,0.0,Naive,1.0
2467,6,0.1,Randomized,1.0
2468,6,0.0,Naive,1.0
2469,6,0.1,Randomized,1.0
2470,6,0.0,Naive,1.0
2471,6,0.1,Randomized,1.0
2472,6,0.0,Naive,1.0
2473,6,0.1,Randomized,1.0
2474,6,0.0,Naive,1.0
2475,6,0.1,Randomized,1.0
2476,6,0.0,Naive,1.0
2477,6,0.1,Randomized,1.0
2478,6,0.0,Naive,1.0
2479,6,0.1,Randomized,1.0
2480,6,0.0,Naive,1.0
2481,6,0.1,Randomized,1.0
2482,6,0.0,Naive,1.0
2483,6,0.1,Randomized,1.0
2484,6,0.0,Naive,1.0
2485,6,0.1,Randomized,1.0
2486,6,0.0,Naive,1.0
2487,6,0.1,Randomized,1.0
2488,6,0.0,Naive,1.0
2489,6,0.1,Randomized,1.0
2490,6,0.0,Naive,1.0
2491,6,0.1,Randomized,0.0
2492,6,0.0,Naive,1.0
2493,6,0.1,Randomized,1.0
2494,6,0.0,Naive,1.0
2495,6,0.1,Randomized,1.0
2496,6,0.0,Naive,1.0
2497,6,0.1,Randomized,1.0
2498,6,0.0,Naive,1.0
2499,6,0.1,Randomized,1.0
2500,6,0.0,Naive,1.0
2501,6,0.1,Randomized,1.0
2502,6,0.0,Naive,0.0
2503,6,0.1,Randomized,0.0
2504,6,0.0,Naive,1.0
2505,6,0.1,Randomized,1.0
2506,6,0.0,Naive,1.0
2507,6,0.1,Randomized,1.0
2508,6,0.0,Naive,1.0
2509,6,0.1,Randomized,1.0
2510,6,0.0,Naive,1.0
2511,6,0.1,Randomized,1.0
2512,6,0.0,Naive,1.0
2513,6,0.1,Randomized,1.0
2514,6,0.0,Naive,1.0
2515,6,0.1,Randomized,1.0
2516,6,0.0,Naive,1.0
2517,6,0.1,Randomized,1.0
2518,6,0.0,Naive,1.0
2519,6,0.1,Randomized,1.0
2520,6,0.0,Naive,1.0
2521,6,0.1,Randomized,1.0
2522,6,0.0,Naive,1.0
2523,6,0.1,Randomized,1.0
2524,6,0.0,Naive,1.0
2525,6,0.1,Randomized,1.0
2526,6,0.0,Naive,1.0
2527,6,0.1,Randomized,1.0
2528,6,0.0,Naive,0.0
2529,6,0.1,Randomized,0.0
2530,6,0.0,Naive,1.0
2531,6,0.1,Randomized,1.0
2532,6,0.0,Naive,1.0
2533,6,0.1,Randomized,1.0
2534,6,0.0,Naive,1.0
2535,6,0.1,Randomized,1.0
2536,6,0.0,Naive,1.0
2537,6,0.1,Randomized,1.0
2538,6,0.0,Naive,1.0
2539,6,0.1,Randomized,1.0
2540,6,0.0,Naive,1.0
2541,6,0.1,Randomized,1.0
2542,6,0.0,Naive,1.0
2543,6,0.1,Randomized,1.0
2544,6,0.0,Naive,1.0
2545,6,0.1,Randomized,1.0
2546,6,0.0,Naive,1.0
2547,6,0.1,Randomized,0.0
2548,6,0.0,Naive,1.0
2549,6,0.1,Randomized,0.7995558023320377
2550,6,0.0,Naive,1.0
2551,6,0.1,Randomized,1.0
2552,6,0.0,Naive,1.0
2553,6,0.1,Randomized,1.0
2554,6,0.0,Naive,0.7995558023320377
2555,6,0.1,Randomized,0.0
2556,6,0.0,Naive,1.0
2557,6,0.1,Randomized,1.0
2558,6,0.0,Naive,1.0
2559,6,0.1,Randomized,1.0
2560,6,0.0,Naive,1.0
2561,6,0.1,Randomized,1.0
2562,6,0.0,Naive,1.0
2563,6,0.1,Randomized,1.0
2564,6,0.0,Naive,1.0
2565,6,0.1,Randomized,1.0
2566,6,0.0,Naive,1.0
2567,6,0.1,Randomized,1.0
2568,6,0.0,Naive,1.0
2569,6,0.1,Randomized,1.0
2570,6,0.0,Naive,0.2191780821917808
2571,6,0.1,Randomized,1.0
2572,6,0.0,Naive,1.0
2573,6,0.1,Randomized,1.0
2574,6,0.0,Naive,0.0
2575,6,0.1,Randomized,0.0
2576,6,0.0,Naive,1.0
2577,6,0.1,Randomized,1.0
2578,6,0.0,Naive,1.0
2579,6,0.1,Randomized,1.0
2580,6,0.0,Naive,1.0
2581,6,0.1,Randomized,1.0
2582,6,0.0,Naive,1.0
2583,6,0.1,Randomized,1.0
2584,6,0.0,Naive,0.7995558023320377
2585,6,0.1,Randomized,0.7995558023320377
2586,6,0.0,Naive,1.0
2587,6,0.1,Randomized,1.0
2588,6,0.0,Naive,1.0
2589,6,0.1,Randomized,1.0
2590,6,0.0,Naive,1.0
2591,6,0.1,Randomized,1.0
2592,6,0.0,Naive,1.0
2593,6,0.1,Randomized,1.0
2594,6,0.0,Naive,1.0
2595,6,0.1,Randomized,1.0
2596,6,0.0,Naive,1.0
2597,6,0.1,Randomized,1.0
2598,6,0.0,Naive,1.0
2599,6,0.1,Randomized,1.0
2600,6,0.0,Naive,1.0
2601,6,0.1,Randomized,1.0
2602,6,0.0,Naive,1.0
2603,6,0.1,Randomized,1.0
2604,6,0.0,Naive,1.0
2605,6,0.1,Randomized,1.0
2606,6,0.0,Naive,1.0
2607,6,0.1,Randomized,1.0
2608,6,0.0,Naive,1.0
2609,6,0.1,Randomized,1.0
2610,6,0.0,Naive,1.0
2611,6,0.1,Randomized,1.0
2612,6,0.0,Naive,1.0
2613,6,0.1,Randomized,1.0
2614,6,0.0,Naive,1.0
2615,6,0.1,Randomized,1.0
2616,6,0.0,Naive,1.0
2617,6,0.1,Randomized,1.0
2618,6,0.0,Naive,1.0
2619,6,0.1,Randomized,1.0
2620,6,0.0,Naive,1.0
2621,6,0.1,Randomized,1.0
2622,6,0.0,Naive,1.0
2623,6,0.1,Randomized,1.0
2624,6,0.0,Naive,0.7995558023320377
2625,6,0.1,Randomized,0.7995558023320377
2626,6,0.0,Naive,1.0
2627,6,0.1,Randomized,1.0
2628,6,0.0,Naive,1.0
2629,6,0.1,Randomized,1.0
2630,6,0.0,Naive,0.7995558023320377
2631,6,0.1,Randomized,0.7995558023320377
2632,6,0.0,Naive,1.0
2633,6,0.1,Randomized,1.0
2634,6,0.0,Naive,1.0
2635,6,0.1,Randomized,0.6208425720620843
2636,6,0.0,Naive,1.0
2637,6,0.1,Randomized,1.0
2638,6,0.0,Naive,1.0
2639,6,0.1,Randomized,1.0
2640,6,0.0,Naive,1.0
2641,6,0.1,Randomized,1.0
2642,6,0.0,Naive,1.0
2643,6,0.1,Randomized,1.0
2644,6,0.0,Naive,1.0
2645,6,0.1,Randomized,1.0
2646,6,0.0,Naive,1.0
2647,6,0.1,Randomized,1.0
2648,6,0.0,Naive,1.0
2649,6,0.1,Randomized,1.0
2650,6,0.0,Naive,1.0
2651,6,0.1,Randomized,1.0
2652,6,0.0,Naive,1.0
2653,6,0.1,Randomized,1.0
2654,6,0.0,Naive,1.0
2655,6,0.1,Randomized,1.0
2656,6,0.0,Naive,1.0
2657,6,0.1,Randomized,1.0
2658,6,0.0,Naive,1.0
2659,6,0.1,Randomized,1.0
2660,6,0.0,Naive,1.0
2661,6,0.1,Randomized,1.0
2662,6,0.0,Naive,1.0
2663,6,0.1,Randomized,1.0
2664,6,0.0,Naive,0.7995558023320377
2665,6,0.1,Randomized,0.7995558023320377
2666,6,0.0,Naive,1.0
2667,6,0.1,Randomized,1.0
2668,6,0.0,Naive,1.0
2669,6,0.1,Randomized,1.0
2670,6,0.0,Naive,1.0
2671,6,0.1,Randomized,1.0
2672,6,0.0,Naive,1.0
2673,6,0.1,Randomized,1.0
2674,6,0.0,Naive,1.0
2675,6,0.1,Randomized,1.0
2676,6,0.0,Naive,1.0
2677,6,0.1,Randomized,1.0
2678,6,0.0,Naive,1.0
2679,6,0.1,Randomized,1.0
2680,6,0.0,Naive,1.0
2681,6,0.1,Randomized,1.0
2682,6,0.0,Naive,1.0
2683,6,0.1,Randomized,1.0
2684,6,0.0,Naive,1.0
2685,6,0.1,Randomized,1.0
2686,6,0.0,Naive,1.0
2687,6,0.1,Randomized,1.0
2688,6,0.0,Naive,1.0
2689,6,0.1,Randomized,1.0
2690,6,0.0,Naive,1.0
2691,6,0.1,Randomized,1.0
2692,6,0.0,Naive,1.0
2693,6,0.1,Randomized,1.0
2694,6,0.0,Naive,1.0
2695,6,0.1,Randomized,1.0
2696,6,0.0,Naive,1.0
2697,6,0.1,Randomized,1.0
2698,6,0.0,Naive,0.7995558023320377
2699,6,0.1,Randomized,0.7995558023320377
2700,6,0.0,Naive,0.7995558023320377
2701,6,0.1,Randomized,0.7995558023320377
2702,6,0.0,Naive,1.0
2703,6,0.1,Randomized,1.0
2704,6,0.0,Naive,1.0
2705,6,0.1,Randomized,1.0
2706,6,0.0,Naive,0.7995558023320377
2707,6,0.1,Randomized,0.7995558023320377
2708,6,0.0,Naive,1.0
2709,6,0.1,Randomized,1.0
2710,6,0.0,Naive,1.0
2711,6,0.1,Randomized,1.0
2712,6,0.0,Naive,0.02145922746781116
2713,6,0.1,Randomized,0.6208425720620843
2714,6,0.0,Naive,1.0
2715,6,0.1,Randomized,1.0
2716,6,0.0,Naive,1.0
2717,6,0.1,Randomized,1.0
2718,6,0.0,Naive,1.0
2719,6,0.1,Randomized,1.0
2720,6,0.0,Naive,1.0
2721,6,0.1,Randomized,1.0
2722,6,0.0,Naive,1.0
2723,6,0.1,Randomized,1.0
2724,6,0.0,Naive,1.0
2725,6,0.1,Randomized,1.0
2726,6,0.0,Naive,1.0
2727,6,0.1,Randomized,1.0
2728,6,0.0,Naive,1.0
2729,6,0.1,Randomized,1.0
2730,6,0.0,Naive,0.7995558023320377
2731,6,0.1,Randomized,0.06489994591671173
2732,6,0.0,Naive,1.0
2733,6,0.1,Randomized,1.0
2734,6,0.0,Naive,1.0
2735,6,0.1,Randomized,1.0
2736,6,0.0,Naive,1.0
2737,6,0.1,Randomized,1.0
2738,6,0.0,Naive,0.7995558023320377
2739,6,0.1,Randomized,0.7995558023320377
2740,6,0.0,Naive,1.0
2741,6,0.1,Randomized,1.0
2742,6,0.0,Naive,0.0
2743,6,0.1,Randomized,0.0
2744,6,0.0,Naive,1.0
2745,6,0.1,Randomized,1.0
2746,6,0.0,Naive,1.0
2747,6,0.1,Randomized,1.0
2748,6,0.0,Naive,1.0
2749,6,0.1,Randomized,1.0
2750,6,0.0,Naive,1.0
2751,6,0.1,Randomized,1.0
2752,6,0.0,Naive,1.0
2753,6,0.1,Randomized,1.0
2754,6,0.0,Naive,1.0
2755,6,0.1,Randomized,1.0
2756,6,0.0,Naive,0.7995558023320377
2757,6,0.1,Randomized,0.7995558023320377
2758,6,0.0,Naive,1.0
2759,6,0.1,Randomized,1.0
2760,6,0.0,Naive,1.0
2761,6,0.1,Randomized,1.0
2762,6,0.0,Naive,1.0
2763,6,0.1,Randomized,1.0
2764,6,0.0,Naive,1.0
2765,6,0.1,Randomized,1.0
2766,6,0.0,Naive,1.0
2767,6,0.1,Randomized,1.0
2768,6,0.0,Naive,1.0
2769,6,0.1,Randomized,1.0
2770,6,0.0,Naive,1.0
2771,6,0.1,Randomized,1.0
2772,6,0.0,Naive,1.0
2773,6,0.1,Randomized,1.0
2774,6,0.0,Naive,1.0
2775,6,0.1,Randomized,1.0
2776,6,0.0,Naive,1.0
2777,6,0.1,Randomized,0.7995558023320377
2778,6,0.0,Naive,1.0
2779,6,0.1,Randomized,1.0
2780,6,0.0,Naive,1.0
2781,6,0.1,Randomized,1.0
2782,6,0.0,Naive,0.7995558023320377
2783,6,0.1,Randomized,0.06489994591671173
2784,6,0.0,Naive,1.0
2785,6,0.1,Randomized,1.0
2786,6,0.0,Naive,1.0
2787,6,0.1,Randomized,1.0
2788,6,0.0,Naive,0.0
2789,6,0.1,Randomized,1.0
2790,6,0.0,Naive,1.0
2791,6,0.1,Randomized,1.0
2792,6,0.0,Naive,1.0
2793,6,0.1,Randomized,1.0
2794,6,0.0,Naive,1.0
2795,6,0.1,Randomized,1.0
2796,6,0.0,Naive,1.0
2797,6,0.1,Randomized,1.0
2798,6,0.0,Naive,1.0
2799,6,0.1,Randomized,0.06489994591671173
2800,6,0.0,Naive,1.0
2801,6,0.1,Randomized,1.0
2802,6,0.0,Naive,1.0
2803,6,0.1,Randomized,1.0
2804,6,0.0,Naive,1.0
2805,6,0.1,Randomized,1.0
2806,6,0.0,Naive,1.0
2807,6,0.1,Randomized,1.0
2808,6,0.0,Naive,0.7995558023320377
2809,6,0.1,Randomized,1.0
2810,6,0.0,Naive,1.0
2811,6,0.1,Randomized,0.7995558023320377
2812,6,0.0,Naive,1.0
2813,6,0.1,Randomized,0.0
2814,6,0.0,Naive,1.0
2815,6,0.1,Randomized,1.0
2816,6,0.0,Naive,1.0
2817,6,0.1,Randomized,1.0
2818,6,0.0,Naive,1.0
2819,6,0.1,Randomized,1.0
2820,6,0.0,Naive,1.0
2821,6,0.1,Randomized,1.0
2822,6,0.0,Naive,0.0
2823,6,0.1,Randomized,1.0
2824,6,0.0,Naive,1.0
2825,6,0.1,Randomized,1.0
2826,6,0.0,Naive,0.7995558023320377
2827,6,0.1,Randomized,0.7995558023320377
2828,6,0.0,Naive,1.0
2829,6,0.1,Randomized,1.0
2830,6,0.0,Naive,1.0
2831,6,0.1,Randomized,1.0
2832,6,0.0,Naive,1.0
2833,6,0.1,Randomized,1.0
2834,6,0.0,Naive,1.0
2835,6,0.1,Randomized,1.0
2836,6,0.0,Naive,1.0
2837,6,0.1,Randomized,1.0
2838,6,0.0,Naive,1.0
2839,6,0.1,Randomized,1.0
2840,6,0.0,Naive,1.0
2841,6,0.1,Randomized,1.0
2842,6,0.0,Naive,1.0
2843,6,0.1,Randomized,1.0
2844,6,0.0,Naive,0.0
2845,6,0.1,Randomized,0.7995558023320377
2846,6,0.0,Naive,1.0
2847,6,0.1,Randomized,1.0
2848,6,0.0,Naive,1.0
2849,6,0.1,Randomized,1.0
2850,6,0.0,Naive,1.0
2851,6,0.1,Randomized,1.0
2852,6,0.0,Naive,0.7995558023320377
2853,6,0.1,Randomized,0.7995558023320377
2854,6,0.0,Naive,1.0
2855,6,0.1,Randomized,1.0
2856,6,0.0,Naive,1.0
2857,6,0.1,Randomized,0.6208425720620843
2858,6,0.0,Naive,1.0
2859,6,0.1,Randomized,1.0
2860,6,0.0,Naive,1.0
2861,6,0.1,Randomized,1.0
2862,6,0.0,Naive,1.0
2863,6,0.1,Randomized,1.0
2864,6,0.0,Naive,1.0
2865,6,0.1,Randomized,1.0
2866,6,0.0,Naive,1.0
2867,6,0.1,Randomized,1.0
2868,6,0.0,Naive,1.0
2869,6,0.1,Randomized,1.0
2870,6,0.0,Naive,1.0
2871,6,0.1,Randomized,1.0
2872,6,0.0,Naive,1.0
2873,6,0.1,Randomized,1.0
2874,6,0.0,Naive,1.0
2875,6,0.1,Randomized,1.0
2876,6,0.0,Naive,0.6208425720620843
2877,6,0.1,Randomized,0.0
2878,6,0.0,Naive,1.0
2879,6,0.1,Randomized,1.0
2880,6,0.0,Naive,1.0
2881,6,0.1,Randomized,1.0
2882,6,0.0,Naive,1.0
2883,6,0.1,Randomized,1.0
2884,6,0.0,Naive,1.0
2885,6,0.1,Randomized,1.0
2886,6,0.0,Naive,1.0
2887,6,0.1,Randomized,1.0
2888,6,0.0,Naive,1.0
2889,6,0.1,Randomized,1.0
2890,6,0.0,Naive,0.7995558023320377
2891,6,0.1,Randomized,0.0
2892,6,0.0,Naive,0.7995558023320377
2893,6,0.1,Randomized,0.6208425720620843
2894,6,0.0,Naive,0.0
2895,6,0.1,Randomized,0.0
2896,6,0.0,Naive,1.0
2897,6,0.1,Randomized,1.0
2898,6,0.0,Naive,1.0
2899,6,0.1,Randomized,1.0
2900,6,0.0,Naive,1.0
2901,6,0.1,Randomized,1.0
2902,6,0.0,Naive,1.0
2903,6,0.1,Randomized,1.0
2904,6,0.0,Naive,0.7995558023320377
2905,6,0.1,Randomized,0.7995558023320377
2906,6,0.0,Naive,1.0
2907,6,0.1,Randomized,1.0
2908,6,0.0,Naive,1.0
2909,6,0.1,Randomized,1.0
2910,6,0.0,Naive,1.0
2911,6,0.1,Randomized,1.0
2912,6,0.0,Naive,1.0
2913,6,0.1,Randomized,0.7995558023320377
2914,6,0.0,Naive,1.0
2915,6,0.1,Randomized,1.0
2916,6,0.0,Naive,1.0
2917,6,0.1,Randomized,1.0
2918,6,0.0,Naive,1.0
2919,6,0.1,Randomized,1.0
2920,6,0.0,Naive,1.0
2921,6,0.1,Randomized,1.0
2922,6,0.0,Naive,1.0
2923,6,0.1,Randomized,1.0
2924,6,0.0,Naive,1.0
2925,6,0.1,Randomized,1.0
2926,6,0.0,Naive,1.0
2927,6,0.1,Randomized,0.0
2928,6,0.0,Naive,0.7995558023320377
2929,6,0.1,Randomized,0.0
2930,6,0.0,Naive,1.0
2931,6,0.1,Randomized,1.0
2932,6,0.0,Naive,1.0
2933,6,0.1,Randomized,1.0
2934,6,0.0,Naive,1.0
2935,6,0.1,Randomized,1.0
2936,6,0.0,Naive,1.0
2937,6,0.1,Randomized,1.0
2938,6,0.0,Naive,1.0
2939,6,0.1,Randomized,0.02145922746781116
2940,6,0.0,Naive,1.0
2941,6,0.1,Randomized,1.0
2942,6,0.0,Naive,1.0
2943,6,0.1,Randomized,1.0
2944,6,0.0,Naive,1.0
2945,6,0.1,Randomized,1.0
2946,6,0.0,Naive,1.0
2947,6,0.1,Randomized,1.0
2948,6,0.0,Naive,1.0
2949,6,0.1,Randomized,1.0
2950,6,0.0,Naive,1.0
2951,6,0.1,Randomized,1.0
2952,6,0.0,Naive,1.0
2953,6,0.1,Randomized,1.0
2954,6,0.0,Naive,1.0
2955,6,0.1,Randomized,1.0
2956,6,0.0,Naive,1.0
2957,6,0.1,Randomized,1.0
2958,6,0.0,Naive,1.0
2959,6,0.1,Randomized,0.7995558023320377
2960,6,0.0,Naive,1.0
2961,6,0.1,Randomized,0.0
2962,6,0.0,Naive,1.0
2963,6,0.1,Randomized,1.0
2964,6,0.0,Naive,1.0
2965,6,0.1,Randomized,1.0
2966,6,0.0,Naive,1.0
2967,6,0.1,Randomized,1.0
2968,6,0.0,Naive,1.0
2969,6,0.1,Randomized,1.0
2970,6,0.0,Naive,1.0
2971,6,0.1,Randomized,1.0
2972,6,0.0,Naive,1.0
2973,6,0.1,Randomized,1.0
2974,6,0.0,Naive,1.0
2975,6,0.1,Randomized,1.0
2976,6,0.0,Naive,1.0
2977,6,0.1,Randomized,0.0
2978,6,0.0,Naive,1.0
2979,6,0.1,Randomized,1.0
2980,6,0.0,Naive,1.0
2981,6,0.1,Randomized,1.0
2982,6,0.0,Naive,1.0
2983,6,0.1,Randomized,1.0
2984,6,0.0,Naive,1.0
2985,6,0.1,Randomized,0.7995558023320377
2986,6,0.0,Naive,1.0
2987,6,0.1,Randomized,1.0
2988,6,0.0,Naive,1.0
2989,6,0.1,Randomized,1.0
2990,6,0.0,Naive,1.0
2991,6,0.1,Randomized,1.0
2992,6,0.0,Naive,1.0
2993,6,0.1,Randomized,1.0
2994,6,0.0,Naive,0.0
2995,6,0.1,Randomized,0.0
2996,6,0.0,Naive,1.0
2997,6,0.1,Randomized,1.0
2998,6,0.0,Naive,1.0
2999,6,0.1,Randomized,1.0
3000,8,0.0,Naive,1.0
3001,8,0.1,Randomized,1.0
3002,8,0.0,Naive,1.0
3003,8,0.1,Randomized,1.0
3004,8,0.0,Naive,1.0
3005,8,0.1,Randomized,1.0
3006,8,0.0,Naive,1.0
3007,8,0.1,Randomized,1.0
3008,8,0.0,Naive,1.0
3009,8,0.1,Randomized,1.0
3010,8,0.0,Naive,1.0
3011,8,0.1,Randomized,1.0
3012,8,0.0,Naive,1.0
3013,8,0.1,Randomized,1.0
3014,8,0.0,Naive,1.0
3015,8,0.1,Randomized,1.0
3016,8,0.0,Naive,1.0
3017,8,0.1,Randomized,1.0
3018,8,0.0,Naive,1.0
3019,8,0.1,Randomized,1.0
3020,8,0.0,Naive,1.0
3021,8,0.1,Randomized,1.0
3022,8,0.0,Naive,1.0
3023,8,0.1,Randomized,1.0
3024,8,0.0,Naive,1.0
3025,8,0.1,Randomized,1.0
3026,8,0.0,Naive,1.0
3027,8,0.1,Randomized,1.0
3028,8,0.0,Naive,1.0
3029,8,0.1,Randomized,1.0
3030,8,0.0,Naive,1.0
3031,8,0.1,Randomized,1.0
3032,8,0.0,Naive,1.0
3033,8,0.1,Randomized,1.0
3034,8,0.0,Naive,1.0
3035,8,0.1,Randomized,1.0
3036,8,0.0,Naive,1.0
3037,8,0.1,Randomized,1.0
3038,8,0.0,Naive,1.0
3039,8,0.1,Randomized,1.0
3040,8,0.0,Naive,1.0
3041,8,0.1,Randomized,1.0
3042,8,0.0,Naive,1.0
3043,8,0.1,Randomized,1.0
3044,8,0.0,Naive,1.0
3045,8,0.1,Randomized,1.0
3046,8,0.0,Naive,1.0
3047,8,0.1,Randomized,1.0
3048,8,0.0,Naive,1.0
3049,8,0.1,Randomized,1.0
3050,8,0.0,Naive,1.0
3051,8,0.1,Randomized,1.0
3052,8,0.0,Naive,1.0
3053,8,0.1,Randomized,1.0
3054,8,0.0,Naive,1.0
3055,8,0.1,Randomized,1.0
3056,8,0.0,Naive,1.0
3057,8,0.1,Randomized,1.0
3058,8,0.0,Naive,1.0
