tau=0.025,tau=0.05,tau=0.1,tau=0.25,tau=0.5,tau=1,tau=5,naive
0.928842084070455,0.5287754509989996,0.01225280884382631,0.6426492972519475,0.561369565940536,0.6711973381471874,0.7445325492838216,0.00018691589968278244
0.47765232304971733,0.37868377035001816,0.15102216257543138,0.42474139130714017,0.6495711349337707,0.669196814393576,0.19224245305188226,0.00435505831334615
0.7450467870654363,0.4504361292165626,0.6164936363618906,0.5392553501260814,0.02181643584934986,0.8431129946737468,0.8558651776424939,0.0018900120993488034
0.2498893405260883,0.28683688501420457,0.8098202842891805,0.6583799589513719,0.5019982961417847,0.9832039545558486,0.9700727826822473,1.0078643080113636e-06
0.27474365522469607,0.4138419972106082,0.9566185112223251,0.6173087958644456,0.14631672343865787,0.64709935215592,0.3827473422995903,1.5322989214916483e-05
0.856254125791868,0.45399833781505305,0.21348753680182075,0.36152419802995245,0.8132612662565109,0.9796058567448837,0.25249313374221266,0.0016552511397258662
0.47520354347260985,0.05216591175229,0.4565619439199102,0.30004008337049526,0.5358085798599812,0.7035907241651007,0.38316469579882323,6.0884029333907463e-05
0.8141266248776416,0.3008123891518384,0.6905981062819682,0.087541899032301,0.24361457458151992,0.21348458864306402,0.21347077967087788,0.00044610854102589137
0.4995949198989144,0.8287686492789444,0.04278242893105979,0.28311315501421536,0.8981407007229111,0.36859674788795366,0.014120984030397512,0.00018641354341275562
0.9848864868929127,0.9317058093869474,0.9935276568533679,0.5196777656880409,0.18835114975363917,0.4978013179860898,0.7124541804222344,0.00038823084551597997
0.5206768895036575,0.27170255119068304,0.5402578492291511,0.9938450550344913,0.29122354521361116,0.832789707467195,0.20506313622013753,0.006048005755350583
0.2864203437664923,0.806810159505779,0.5923225958571766,0.43468587504111916,0.6719146627623795,0.028526107976953513,0.3140694579882937,0.002583459227748497
0.4384211894166153,0.25608791739358294,0.9977927297596029,0.12675105048565902,0.42276255488513687,0.0014014774987720741,0.016036611468853386,3.2551733515351344e-06
0.8379122956473491,0.5305241833949643,0.4057854917211196,0.05063165059985581,0.5556168462299783,0.8338864364135936,0.4147589128454934,5.540679436744078e-05
0.8751349605588616,0.030635146937037176,0.0008386563625972839,0.5773955811569774,0.9821794845045068,0.35786234943350087,0.26273924379885455,0.0073971971100739164
0.20221260195463828,0.8656264518562208,0.1261074224706955,0.14571125728395457,0.45791275650260743,0.2669027076217261,0.5822878315853349,4.3281606134537576e-05
0.14841869264560867,0.6037905420406855,0.42610036916816446,0.5909739320060601,0.5571099914061234,0.5751431965409428,0.6869621168210776,4.0043210560503084e-05
0.19154500915201986,0.6746797709531294,0.7440260881102067,0.870817664539274,0.6516326764671431,0.8469592403747271,0.10306695143299284,0.001769847044829187
0.8165809370321218,0.7039539067125711,0.5172003647544027,0.5541941067755184,0.7790198752984631,0.13649930320465203,0.15344439880910513,0.010361919450388335
0.4966338594714206,0.2612269809337831,0.09880370054323159,0.3874065042778091,0.7698766965930419,0.17554929340146727,0.08786745770895972,0.001892710622703464
0.9627768419254775,0.9915898337120936,0.5017613762533047,0.9911054565536807,0.45460507247438964,0.7500358249532629,0.9175851541511519,
