tau,delta,effect_size,reject,min_size>=10,method,recovery_prob
0.1,2.125,1.59375,0,1,Randomized,1.0
0.1,2.125,1.2259615384615385,0,0,Randomized,1.0
0.1,2.125,1.0625,0,0,Randomized,1.0
0.1,2.125,1.0991379310344827,0,0,Randomized,1.0
0.1,2.125,1.0991379310344827,0,0,Randomized,1.0
0.1,2.125,1.311602870813397,0,1,Randomized,1.0
0.1,2.125,1.4488636363636365,1,0,Randomized,1.0
0.1,2.125,1.59375,0,1,Randomized,1.0
0.1,2.125,1.0991379310344827,0,0,Randomized,1.0
0.1,2.125,1.2259615384615385,0,0,Randomized,1.0
0.1,2.125,1.5178571428571428,0,0,Randomized,1.0
0.1,2.125,1.0625,0,0,Randomized,1.0
0.1,2.125,1.3660714285714286,0,1,Randomized,1.0
0.1,3.25,2.669642857142857,0,1,Randomized,1.0
0.1,3.25,3.25,1,1,Randomized,1.0
0.1,3.25,1.7410714285714286,0,0,Randomized,1.0
0.1,3.25,2.514705882352941,1,1,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,2.119565217391304,0,0,Randomized,1.0
0.1,3.25,2.7083333333333335,0,1,Randomized,1.0
0.1,3.25,2.669642857142857,0,1,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,2.7083333333333335,1,1,Randomized,1.0
0.1,3.25,2.8455555555555554,0,1,Randomized,1.0
0.1,3.25,3.046875,0,1,Randomized,1.0
0.1,3.25,3.25,1,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,2.8676470588235294,0,1,Randomized,1.0
0.1,3.25,1.8055555555555556,0,0,Randomized,1.0
0.1,3.25,2.7083333333333335,1,1,Randomized,1.0
0.1,3.25,2.8676470588235294,1,1,Randomized,1.0
0.1,3.25,1.7410714285714286,0,0,Randomized,1.0
0.1,3.25,2.4375,0,1,Randomized,1.0
0.1,3.25,2.7083333333333335,1,1,Randomized,1.0
0.1,3.25,2.8676470588235294,1,1,Randomized,1.0
0.1,3.25,2.4375,1,1,Randomized,1.0
0.1,3.25,2.8676470588235294,0,1,Randomized,1.0
0.1,3.25,1.8055555555555556,0,0,Randomized,1.0
0.1,3.25,2.5657894736842106,1,1,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,2.03125,0,0,Randomized,1.0
0.1,3.25,1.875,0,0,Randomized,1.0
0.1,3.25,2.8676470588235294,0,1,Randomized,1.0
0.1,3.25,2.215909090909091,0,0,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,2.3214285714285716,1,0,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,2.5657894736842106,0,1,Randomized,1.0
0.1,3.25,2.8455555555555554,1,1,Randomized,1.0
0.1,3.25,3.046875,0,1,Randomized,1.0
0.1,3.25,2.669642857142857,0,1,Randomized,1.0
0.1,3.25,3.25,1,1,Randomized,1.0
0.1,3.25,2.8455555555555554,0,1,Randomized,1.0
0.1,3.25,2.514705882352941,0,1,Randomized,1.0
0.1,3.25,2.119565217391304,0,0,Randomized,1.0
0.1,3.25,1.95,0,0,Randomized,1.0
0.1,3.25,2.7083333333333335,0,1,Randomized,1.0
0.1,3.25,2.7083333333333335,0,1,Randomized,1.0
0.1,3.25,1.8055555555555556,0,0,Randomized,1.0
0.1,3.25,2.4375,0,1,Randomized,1.0
0.1,3.25,2.8676470588235294,1,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,3.046875,0,1,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,2.8676470588235294,1,1,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,2.8676470588235294,1,1,Randomized,1.0
0.1,3.25,3.25,1,1,Randomized,1.0
0.1,3.25,2.7083333333333335,0,1,Randomized,1.0
0.1,3.25,1.8055555555555556,0,0,Randomized,1.0
0.1,3.25,2.669642857142857,1,1,Randomized,1.0
0.1,3.25,2.5657894736842106,1,1,Randomized,1.0
0.1,3.25,2.669642857142857,1,1,Randomized,1.0
0.1,3.25,1.7410714285714286,0,0,Randomized,1.0
0.1,3.25,2.7083333333333335,0,1,Randomized,1.0
0.1,3.25,2.5657894736842106,0,1,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,2.7083333333333335,1,1,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,1.875,0,0,Randomized,1.0
0.1,3.25,2.03125,0,0,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,2.119565217391304,0,0,Randomized,1.0
0.1,3.25,2.8676470588235294,1,1,Randomized,1.0
0.1,3.25,2.669642857142857,1,1,Randomized,1.0
0.1,3.25,1.95,0,0,Randomized,1.0
0.1,3.25,2.669642857142857,0,1,Randomized,1.0
0.1,3.25,3.25,1,1,Randomized,1.0
0.1,3.25,2.514705882352941,1,1,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,2.7083333333333335,0,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,2.8455555555555554,0,1,Randomized,1.0
0.1,3.25,2.669642857142857,0,1,Randomized,1.0
0.1,3.25,2.669642857142857,0,1,Randomized,1.0
0.1,3.25,2.3504464285714284,0,1,Randomized,1.0
0.1,3.25,3.25,1,1,Randomized,1.0
0.1,3.25,3.046875,0,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,2.4375,1,1,Randomized,1.0
0.1,3.25,2.5657894736842106,0,1,Randomized,1.0
0.1,3.25,2.8676470588235294,0,1,Randomized,1.0
0.1,3.25,2.7083333333333335,0,1,Randomized,1.0
0.1,3.25,2.5657894736842106,0,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,2.119565217391304,0,0,Randomized,1.0
0.1,3.25,2.03125,0,0,Randomized,1.0
0.1,3.25,1.7410714285714286,0,0,Randomized,1.0
0.1,3.25,2.8455555555555554,1,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,2.4375,1,1,Randomized,1.0
0.1,3.25,2.5657894736842106,1,1,Randomized,1.0
0.1,3.25,1.875,0,0,Randomized,1.0
0.1,3.25,2.8676470588235294,1,1,Randomized,1.0
0.1,3.25,3.25,1,1,Randomized,1.0
0.1,3.25,1.8773291925465838,0,0,Randomized,1.0
0.1,3.25,2.215909090909091,0,0,Randomized,1.0
0.1,3.25,2.8455555555555554,1,1,Randomized,1.0
0.1,3.25,2.2547846889952154,0,1,Randomized,1.0
0.1,3.25,2.514705882352941,0,1,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,2.7083333333333335,0,1,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,2.03125,0,0,Randomized,1.0
0.1,3.25,2.377314814814815,0,1,Randomized,1.0
0.1,3.25,3.25,1,1,Randomized,1.0
0.1,3.25,2.669642857142857,0,1,Randomized,1.0
0.1,3.25,2.377314814814815,0,1,Randomized,1.0
0.1,3.25,1.7410714285714286,0,0,Randomized,1.0
0.1,3.25,3.25,1,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,1.7410714285714286,0,0,Randomized,1.0
0.1,3.25,2.4988888888888887,0,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,2.4375,1,1,Randomized,1.0
0.1,3.25,3.25,1,1,Randomized,1.0
0.1,3.25,2.7083333333333335,1,1,Randomized,1.0
0.1,3.25,2.3214285714285716,0,0,Randomized,1.0
0.1,3.25,2.5657894736842106,0,1,Randomized,1.0
0.1,3.25,1.7410714285714286,0,0,Randomized,1.0
0.1,3.25,2.5657894736842106,1,1,Randomized,1.0
0.1,3.25,2.4375,0,1,Randomized,1.0
0.1,3.25,3.25,1,1,Randomized,1.0
0.1,3.25,2.669642857142857,1,1,Randomized,1.0
0.1,3.25,1.95,0,0,Randomized,1.0
0.1,3.25,2.5657894736842106,0,1,Randomized,1.0
0.1,3.25,1.8055555555555556,0,0,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,2.8676470588235294,1,1,Randomized,1.0
0.1,3.25,2.8676470588235294,0,1,Randomized,1.0
0.1,3.25,1.8055555555555556,0,0,Randomized,1.0
0.1,3.25,2.5657894736842106,1,1,Randomized,1.0
0.1,3.25,2.669642857142857,0,1,Randomized,1.0
0.1,3.25,2.5657894736842106,0,1,Randomized,1.0
0.1,3.25,2.8676470588235294,1,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,2.669642857142857,1,1,Randomized,1.0
0.1,3.25,2.7083333333333335,1,1,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,2.215909090909091,0,0,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,2.7083333333333335,1,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,3.25,1,1,Randomized,1.0
0.1,3.25,2.8676470588235294,1,1,Randomized,1.0
0.1,3.25,1.7410714285714286,0,0,Randomized,1.0
0.1,3.25,2.514705882352941,1,1,Randomized,1.0
0.1,3.25,2.669642857142857,0,1,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,2.8676470588235294,0,1,Randomized,1.0
0.1,3.25,1.95,0,0,Randomized,1.0
0.1,3.25,2.8676470588235294,1,1,Randomized,1.0
0.1,3.25,3.25,1,1,Randomized,1.0
0.1,3.25,2.8676470588235294,1,1,Randomized,1.0
0.1,3.25,2.7083333333333335,0,1,Randomized,1.0
0.1,3.25,2.4375,1,1,Randomized,1.0
0.1,3.25,2.5657894736842106,0,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,2.669642857142857,1,1,Randomized,1.0
0.1,3.25,2.514705882352941,0,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,3.25,1,1,Randomized,1.0
0.1,3.25,2.119565217391304,1,0,Randomized,1.0
0.1,3.25,1.6875,0,0,Randomized,1.0
0.1,3.25,2.7083333333333335,1,1,Randomized,1.0
0.1,3.25,2.7083333333333335,1,1,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,2.215909090909091,0,0,Randomized,1.0
0.1,3.25,2.514705882352941,0,1,Randomized,1.0
0.1,3.25,2.4375,0,1,Randomized,1.0
0.1,3.25,3.25,1,1,Randomized,1.0
0.1,3.25,2.7083333333333335,0,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,2.4375,1,1,Randomized,1.0
0.1,3.25,2.4375,0,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,1.7410714285714286,0,0,Randomized,1.0
0.1,3.25,2.8676470588235294,0,1,Randomized,1.0
0.1,3.25,2.3214285714285716,0,0,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,2.8676470588235294,0,1,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,2.8676470588235294,1,1,Randomized,1.0
0.1,3.25,2.8455555555555554,1,1,Randomized,1.0
0.1,3.25,3.25,1,1,Randomized,1.0
0.1,3.25,2.8676470588235294,0,1,Randomized,1.0
0.1,3.25,3.25,0,1,Randomized,1.0
0.1,3.25,2.4375,0,1,Randomized,1.0
0.1,3.25,2.4375,0,1,Randomized,1.0
0.1,3.25,2.8455555555555554,1,1,Randomized,1.0
0.1,3.25,2.03125,0,0,Randomized,1.0
0.1,3.25,3.25,1,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,3.25,1,1,Randomized,1.0
0.1,3.25,2.8676470588235294,1,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,2.215909090909091,0,0,Randomized,1.0
0.1,3.25,2.2547846889952154,0,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,2.377314814814815,0,1,Randomized,1.0
0.1,3.25,2.7083333333333335,1,1,Randomized,1.0
0.1,3.25,1.9175,1,1,Randomized,1.0
0.1,3.25,2.514705882352941,0,1,Randomized,1.0
0.1,3.25,2.8676470588235294,1,1,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,2.7083333333333335,1,1,Randomized,1.0
0.1,3.25,2.4375,1,1,Randomized,1.0
0.1,3.25,2.119565217391304,0,0,Randomized,1.0
0.1,3.25,2.7083333333333335,1,1,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,2.4375,0,1,Randomized,1.0
0.1,3.25,2.215909090909091,0,0,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,2.3504464285714284,0,1,Randomized,1.0
0.1,3.25,2.514705882352941,1,1,Randomized,1.0
0.1,3.25,2.8676470588235294,0,1,Randomized,1.0
0.1,3.25,2.514705882352941,1,1,Randomized,1.0
0.1,3.25,3.046875,0,1,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,2.4375,1,1,Randomized,1.0
0.1,3.25,2.215909090909091,0,0,Randomized,1.0
0.1,3.25,2.7083333333333335,0,1,Randomized,1.0
0.1,3.25,2.3214285714285716,0,0,Randomized,1.0
0.1,3.25,2.8676470588235294,1,1,Randomized,1.0
0.1,3.25,2.5657894736842106,1,1,Randomized,1.0
0.1,3.25,1.875,0,0,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,2.03125,0,0,Randomized,1.0
0.1,3.25,2.3214285714285716,1,0,Randomized,1.0
0.1,3.25,2.7083333333333335,0,1,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,2.669642857142857,1,1,Randomized,1.0
0.1,3.25,2.7083333333333335,1,1,Randomized,1.0
0.1,3.25,2.7083333333333335,1,1,Randomized,1.0
0.1,3.25,1.95,0,0,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,3.25,1,1,Randomized,1.0
0.1,3.25,1.8055555555555556,0,0,Randomized,1.0
0.1,3.25,1.7410714285714286,0,0,Randomized,1.0
0.1,3.25,2.7083333333333335,0,1,Randomized,1.0
0.1,3.25,1.7410714285714286,0,0,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,2.8676470588235294,1,1,Randomized,1.0
0.1,3.25,1.95,0,0,Randomized,1.0
0.1,3.25,3.25,1,1,Randomized,1.0
0.1,3.25,2.5657894736842106,0,1,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,2.8676470588235294,1,1,Randomized,1.0
0.1,3.25,2.514705882352941,0,1,Randomized,1.0
0.1,3.25,2.514705882352941,0,1,Randomized,1.0
0.1,3.25,1.8055555555555556,0,0,Randomized,1.0
0.1,3.25,2.215909090909091,0,0,Randomized,1.0
0.1,3.25,2.3504464285714284,1,1,Randomized,1.0
0.1,3.25,3.25,1,1,Randomized,1.0
0.1,3.25,2.5657894736842106,1,1,Randomized,1.0
0.1,3.25,2.2205882352941178,0,1,Randomized,1.0
0.1,3.25,2.3214285714285716,1,0,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,2.514705882352941,0,1,Randomized,1.0
0.1,3.25,3.046875,0,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,3.25,1,1,Randomized,1.0
0.1,3.25,2.7083333333333335,0,1,Randomized,1.0
0.1,3.25,3.046875,0,1,Randomized,1.0
0.1,3.25,2.8676470588235294,0,1,Randomized,1.0
0.1,3.25,2.3214285714285716,0,0,Randomized,1.0
0.1,3.25,3.25,1,1,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,1.7410714285714286,0,0,Randomized,1.0
0.1,3.25,2.3214285714285716,0,0,Randomized,1.0
0.1,3.25,2.7083333333333335,1,1,Randomized,1.0
0.1,3.25,2.5657894736842106,1,1,Randomized,1.0
0.1,3.25,2.4988888888888887,0,1,Randomized,1.0
0.1,3.25,2.4375,0,1,Randomized,1.0
0.1,3.25,2.7083333333333335,0,1,Randomized,1.0
0.1,3.25,2.3504464285714284,0,1,Randomized,1.0
0.1,3.25,1.875,0,0,Randomized,1.0
0.1,3.25,3.25,0,1,Randomized,1.0
0.1,3.25,2.5657894736842106,0,1,Randomized,1.0
0.1,3.25,2.3214285714285716,1,0,Randomized,1.0
0.1,3.25,2.8676470588235294,1,1,Randomized,1.0
0.1,3.25,2.669642857142857,0,1,Randomized,1.0
0.1,3.25,2.8455555555555554,1,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,3.046875,0,1,Randomized,1.0
0.1,3.25,3.046875,0,1,Randomized,1.0
0.1,3.25,3.25,1,1,Randomized,1.0
0.1,3.25,2.3214285714285716,0,0,Randomized,1.0
0.1,3.25,3.25,1,1,Randomized,1.0
0.1,3.25,1.8055555555555556,0,0,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,2.8676470588235294,0,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,2.3214285714285716,0,0,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,2.514705882352941,0,1,Randomized,1.0
0.1,3.25,2.7083333333333335,1,1,Randomized,1.0
0.1,3.25,2.669642857142857,1,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,3.25,1,1,Randomized,1.0
0.1,3.25,2.7083333333333335,1,1,Randomized,1.0
0.1,3.25,2.215909090909091,0,0,Randomized,1.0
0.1,3.25,3.25,1,1,Randomized,1.0
0.1,3.25,2.03125,0,0,Randomized,1.0
0.1,3.25,3.25,0,1,Randomized,1.0
0.1,3.25,2.5657894736842106,0,1,Randomized,1.0
0.1,3.25,2.4375,1,1,Randomized,1.0
0.1,3.25,2.5657894736842106,0,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,3.046875,0,1,Randomized,1.0
0.1,3.25,2.514705882352941,0,1,Randomized,1.0
0.1,3.25,2.7083333333333335,1,1,Randomized,1.0
0.1,3.25,2.7083333333333335,0,1,Randomized,1.0
0.1,3.25,2.8676470588235294,0,1,Randomized,1.0
0.1,3.25,2.669642857142857,1,1,Randomized,1.0
0.1,3.25,2.8676470588235294,1,1,Randomized,1.0
0.1,3.25,3.25,1,1,Randomized,1.0
0.1,3.25,2.8455555555555554,1,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,2.5657894736842106,1,1,Randomized,1.0
0.1,3.25,2.4375,0,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,3.25,1,1,Randomized,1.0
0.1,3.25,1.7410714285714286,0,0,Randomized,1.0
0.1,3.25,2.8455555555555554,0,1,Randomized,1.0
0.1,3.25,3.046875,0,1,Randomized,1.0
0.1,3.25,2.4988888888888887,1,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,1.625,0,0,Randomized,1.0
0.1,3.25,1.7410714285714286,0,0,Randomized,1.0
0.1,3.25,2.5657894736842106,1,1,Randomized,1.0
0.1,3.25,2.514705882352941,0,1,Randomized,1.0
0.1,3.25,2.8676470588235294,0,1,Randomized,1.0
0.1,3.25,2.8676470588235294,0,1,Randomized,1.0
0.1,3.25,2.3214285714285716,0,0,Randomized,1.0
0.1,3.25,2.4375,1,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,3.25,1,1,Randomized,1.0
0.1,3.25,3.046875,0,1,Randomized,1.0
0.1,3.25,2.514705882352941,0,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,1.7410714285714286,0,0,Randomized,1.0
0.1,3.25,2.5657894736842106,0,1,Randomized,1.0
0.1,3.25,2.3214285714285716,0,0,Randomized,1.0
0.1,3.25,2.5657894736842106,0,1,Randomized,1.0
0.1,3.25,2.7083333333333335,0,1,Randomized,1.0
0.1,3.25,2.7083333333333335,1,1,Randomized,1.0
0.1,3.25,2.8676470588235294,1,1,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,1.7410714285714286,0,0,Randomized,1.0
0.1,3.25,2.4375,1,1,Randomized,1.0
0.1,3.25,2.119565217391304,0,0,Randomized,1.0
0.1,3.25,1.7410714285714286,0,0,Randomized,1.0
0.1,3.25,2.7083333333333335,1,1,Randomized,1.0
0.1,3.25,3.25,1,1,Randomized,1.0
0.1,3.25,2.514705882352941,1,1,Randomized,1.0
0.1,3.25,2.5657894736842106,0,1,Randomized,1.0
0.1,3.25,2.669642857142857,0,1,Randomized,1.0
0.1,3.25,2.669642857142857,0,1,Randomized,1.0
0.1,3.25,2.8455555555555554,1,1,Randomized,1.0
0.1,3.25,1.8055555555555556,0,0,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,2.8676470588235294,1,1,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,2.7083333333333335,1,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,2.8676470588235294,0,1,Randomized,1.0
0.1,3.25,3.25,1,1,Randomized,1.0
0.1,3.25,1.8055555555555556,0,0,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,3.25,1,1,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,2.377314814814815,0,1,Randomized,1.0
0.1,3.25,3.046875,0,1,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,2.7083333333333335,1,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,3.25,1,1,Randomized,1.0
0.1,3.25,2.7083333333333335,1,1,Randomized,1.0
0.1,3.25,2.119565217391304,0,0,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,2.669642857142857,1,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,2.4375,1,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,2.8676470588235294,1,1,Randomized,1.0
0.1,3.25,2.3214285714285716,0,0,Randomized,1.0
0.1,3.25,2.8455555555555554,1,1,Randomized,1.0
0.1,3.25,2.5657894736842106,0,1,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,2.669642857142857,1,1,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,2.8455555555555554,1,1,Randomized,1.0
0.1,3.25,2.8455555555555554,1,1,Randomized,1.0
0.1,3.25,2.8676470588235294,1,1,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,2.5657894736842106,0,1,Randomized,1.0
0.1,3.25,2.119565217391304,0,0,Randomized,1.0
0.1,3.25,2.215909090909091,0,0,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,1.875,0,0,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,3.25,1,1,Randomized,1.0
0.1,3.25,2.669642857142857,1,1,Randomized,1.0
0.1,3.25,1.875,0,0,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,2.215909090909091,0,0,Randomized,1.0
0.1,3.25,2.8676470588235294,1,1,Randomized,1.0
0.1,3.25,2.8455555555555554,1,1,Randomized,1.0
0.1,3.25,2.4375,0,1,Randomized,1.0
0.1,3.25,2.8676470588235294,0,1,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,2.5657894736842106,1,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,3.25,1,1,Randomized,1.0
0.1,3.25,1.875,0,0,Randomized,1.0
0.1,3.25,2.8676470588235294,1,1,Randomized,1.0
0.1,3.25,2.119565217391304,0,0,Randomized,1.0
0.1,3.25,2.7083333333333335,1,1,Randomized,1.0
0.1,3.25,2.8676470588235294,0,1,Randomized,1.0
0.1,3.25,2.669642857142857,1,1,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,2.7083333333333335,0,1,Randomized,1.0
0.1,3.25,2.3214285714285716,1,0,Randomized,1.0
0.1,3.25,3.046875,0,1,Randomized,1.0
0.1,3.25,2.4375,0,1,Randomized,1.0
0.1,3.25,2.8676470588235294,1,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,2.4375,0,1,Randomized,1.0
0.1,3.25,3.25,0,1,Randomized,1.0
0.1,3.25,2.119565217391304,0,0,Randomized,1.0
0.1,3.25,3.25,1,1,Randomized,1.0
0.1,3.25,2.7083333333333335,1,1,Randomized,1.0
0.1,3.25,3.046875,0,1,Randomized,1.0
0.1,3.25,2.5657894736842106,0,1,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,2.8455555555555554,1,1,Randomized,1.0
0.1,3.25,2.7083333333333335,1,1,Randomized,1.0
0.1,3.25,1.6810344827586208,0,0,Randomized,1.0
0.1,3.25,2.7083333333333335,0,1,Randomized,1.0
0.1,3.25,1.7410714285714286,0,0,Randomized,1.0
0.1,3.25,1.8055555555555556,0,0,Randomized,1.0
0.1,3.25,2.8676470588235294,1,1,Randomized,1.0
0.1,3.25,3.046875,0,1,Randomized,1.0
0.1,3.25,3.046875,1,1,Randomized,1.0
0.1,3.25,2.669642857142857,0,1,Randomized,1.0
