tau=0.1,naive
0.11645119705248005,0.006247346483177041
0.35361119741081815,0.006767284292361175
0.25610169387214116,0.06405696493729707
0.9911000568776274,0.012671411067205485
0.15874515723436067,0.01612767087431355
0.776019082653571,0.541006934276764
0.24515845273613082,0.03512618316824179
0.6800314702979997,0.09311793818193392
0.3036808917414857,0.008411079316289705
0.09610358462461181,0.007771401904583031
0.42985773603766053,0.08819252288136759
0.24094955734582083,0.014645720653208238
0.2675769014820044,0.022028484058444264
0.5709785677074082,0.04374904286507886
0.0012187896151502156,2.828207614236078e-05
0.9185841333396432,0.11574582945239831
0.4371692539675468,0.028547863481216407
0.703474188031168,0.03937618635056739
0.5036379034210755,0.07288922268537401
0.6152025658534052,0.08342355369935572
0.6171717502989207,0.21037815465326182
0.7833034649336091,0.1838742326537729
0.9451718474529605,0.17044521174574456
0.8947248547488621,0.06253207646425318
0.7175969730645633,0.010350245098361022
0.8574975725354614,0.36395117842371594
0.027536991599200242,0.000591372561823067
0.7581447383061671,0.0016956678574122641
0.8465056576801939,0.037811992409873096
0.48876420188169695,0.013993400476316364
0.13269155781854625,0.006716457098171591
0.8060824405878083,0.015313638006986707
0.9226577397288165,0.06059155876529887
0.0643996892709853,0.00387543630041165
0.9537052008314182,0.008301896113546814
0.6090610037928424,0.05158951000965417
0.6293100036356556,0.06682326955152362
0.5242326406480463,0.1040096107461439
0.8470610290686665,0.007411563820155065
0.3314994287808577,0.037566842975848225
0.38020108521656026,0.04685330153414857
0.8881154617779355,0.03462626896222787
0.8610774279990021,0.009665114448629386
0.523488299035426,0.16744891674717166
0.8005728739839376,0.0024648815464841656
0.7578054382871617,0.15301045497775956
0.48887560286894755,0.03734700600957319
0.6849994585256144,0.12925872568367824
0.6270347981304205,0.06366889691504041
0.5870851377248694,0.01670206589507961
0.3844027873954693,0.08620364547906612
0.11157579503494836,0.0014130523539928053
0.6655030753165871,0.06929863831542282
0.8488984260013702,0.006797472409905692
0.6850527096862757,0.0185414171095174
0.07107287361562398,0.018838271118817196
0.6869986811762914,0.02383874218804194
0.7063679521917546,0.004258012897733643
0.2597472519894927,0.008037160404199328
0.806090429038779,0.15102425441503686
0.8340976040757392,0.023638387897517488
0.7153749082006694,0.10990765808831626
0.4070539485409382,0.016255518093919674
0.12350415612411289,0.004898424940428137
0.9672354797360027,0.05016633435885853
0.5335976807710241,0.0733595328025386
0.051537287388074934,0.0004852992363397757
0.14996987748620952,0.0163105612136506
0.8363069260961067,0.021516307013642155
0.4112110617394345,0.017427980623084927
0.2865225730794862,0.03909220445019468
0.08250194538930987,0.00405522585521767
0.7050286264442046,0.009916285922469403
0.4691050610946439,0.10698107982403404
0.7233918138388324,0.0611423647116085
0.21222324475222248,0.029868544922783014
0.9249173659740996,0.05272746723258015
0.9100432868532646,0.021617737139067894
0.8812911465539567,0.11348671299583801
0.7476845871377562,0.10407055457028846
0.11373909563598672,0.004690524659558548
0.4299720089644994,0.0017807937254070705
0.5461558903880707,0.08544669895707235
0.4432557449192564,0.033802621110228026
0.6297218585706674,0.02094391662841477
0.441183514705312,0.0031165138463726816
0.15825028646692685,0.020388282139213842
0.3446658533965142,0.026689102205678772
0.4571683185461079,0.038308403424543114
0.0240564934047193,0.0044932299290723066
0.26615915838489745,0.04792249030541029
0.3628566428413813,0.07230257036343835
0.00448744059444304,0.00011641934220651962
0.5131804587923301,0.1932664790718419
0.27452039148260965,0.01784380534334995
0.7689190831069631,0.03201431501746732
0.5918856419881738,0.0028258579474220724
0.8955386573935874,0.05358472758513266
0.15947338787983587,0.003999372205663043
0.3928211290126114,0.0411110924942214
0.14570258939860167,0.004980425880166561
0.8469155832943441,0.031056559085134494
0.7358521888709463,0.1269578093144117
0.8174457237540605,0.017085155814811515
0.420236324087954,0.05736027362842244
0.28038558186488854,0.01929024601642526
0.7406142263827384,0.06364704556293121
0.8314089815778479,0.0026211302050144214
0.08938638007451609,0.0038107397808126997
0.28619864922158056,0.004884165832311771
0.21788498576305868,0.017973995927448083
0.9097357853163998,0.29443563608710854
0.7213043458517184,0.14172585421819184
0.4846460794914776,0.02024668671096086
0.29761620158091784,0.01267413529900463
0.7463061805218982,0.116197896525987
0.2866277491158,0.0225187965544974
0.5290414849418404,0.06826449866840867
0.7218354775346714,0.020581532924218382
0.9847753998365063,0.004519101583753349
0.2988379303580708,0.013696981900297667
0.8288796560183446,0.034972010196201775
0.686627084704886,0.1832906045359909
0.42737369879865994,0.046991311954994286
0.6955562050268298,0.0023560443874907078
0.39407839305066233,0.007169194955600644
0.17988751894996588,0.023115500309322523
0.18534781850165075,0.006070715837488527
0.8077527608676642,0.23826092856650272
0.20407873580885624,0.018852098295849662
0.8390205401025538,0.06981696113031177
0.6955812763158932,0.324009135906119
0.8338405190713719,0.21101089845615095
0.5005140216130759,0.05063404850211439
0.37904203127566205,0.07003190405188842
0.24650424746368618,0.03261855885446219
0.3658317710025815,0.07177294325709893
0.3273227374808926,0.057943604441138885
0.13585985578443213,0.007658877588396562
0.05871348795576594,0.0069277956191752255
0.34315820086518417,0.037948515657722615
0.6629045530189104,0.02078540474133017
0.02529369867287798,0.0010312490890777015
0.7954182527779695,0.10326422322304318
0.18821997306915836,0.021413012258535646
0.6658472233638191,0.04061258962659198
0.12600880623181385,0.006540510921227649
0.4598476108332641,0.12155760680016137
0.40321944992702236,0.03363356331432543
0.64421670860648,0.13301233232871068
0.7640508382810913,0.01413241153059619
0.925502109550093,0.15334071150189077
0.08449793685966106,0.005366456732306402
0.5598235816525086,0.20275535418022284
0.7514922888152819,0.009466313059686593
0.817864024309284,0.06804639456635375
0.5254721517420728,0.18788785740478642
0.20621976201449724,0.08216883589347612
0.5099855017476901,0.0715422302656632
0.5697082020506365,0.05056488216944088
0.532952667527233,0.015135347049623604
0.068068667795509,0.0014469627619411174
0.5004528312868117,0.0011559444278632647
0.006301935066948913,0.00021839151060820683
0.6467853012340463,0.20681712374350225
0.8474389495252561,0.0985579139994246
0.3372608032423281,0.017702145095903732
0.4991372643422868,0.010360359255185969
0.5538799508181278,0.011633216197853513
0.23380304235978575,0.01483872457994806
0.5701805421659204,0.043859913851689636
0.9695556378374492,0.15425677263574378
0.5043638014883475,0.12372832526258037
0.5499939827790222,0.007539758680735864
0.16872217490873173,0.012202368586679668
0.04596672649847066,0.018231093136380938
0.6143687940116815,0.032991266554514787
0.4297403738830606,0.0423698724277094
0.9399434943699012,0.076379644058153
0.01815067657821706,0.0013769667907805871
0.3531271979892485,0.039294826654190707
0.7929138271171254,0.03450416554718827
0.5636770689617853,0.07985023160495075
0.7940303467453604,0.008149668682784106
0.08623350569395463,0.0039509075130022
0.5198936382309886,0.08661919331896506
0.3048406354730248,0.0007093726998050887
0.16504040051342858,0.02537488862788051
0.8054494198674028,0.013771889356230083
0.8171030410887423,0.024806266767339435
0.35317963610670833,0.07095745474258863
0.7097723786934229,0.1098017033579256
0.8027171066265989,0.1007780487017308
0.8103748896905522,0.22272350220728687
0.27953630202164204,0.027866198563464728
0.10215472153604307,0.010277804566107607
0.015463859309058253,1.5360978291023564e-05
0.08875576977864241,0.008503674459938049
0.4498531680225807,0.11905532918646533
0.04977313705534735,0.0060341233243713654
0.21523594576207866,0.014163329562803084
0.048873125604676236,0.014032570302675684
0.40175251227270947,0.03674494322937161
0.9337896856646047,0.037065854686750166
0.7241400351686224,0.09547720617136479
0.8079481617162744,0.03427918749819303
0.2958289308993775,0.029207846769054857
0.13813565573882824,0.01404086057789622
0.5378404694462862,0.010972945119878341
0.6340143193486736,0.22919587696635313
0.5900869447058342,0.023480487504137226
0.7372266340294567,0.012949315440139442
0.5300384294774184,0.13914741107851225
0.13232460222349635,0.004267731995124979
0.5158635194007648,0.03255968850324098
0.40646599429340047,0.008802439626338643
0.20591285274266485,0.1875090196719239
0.3681830672575057,0.155438191327538
0.24209266476398855,0.024606751118063985
0.07324192090630524,0.006325631642569385
0.11993084245338616,0.007119377376781699
0.036251409999141254,0.0006420536810820554
0.7798387947428368,0.02077287859364907
0.48398579521473833,0.035169298743742305
0.5152117906005284,0.061523863498975095
0.7203527340030417,0.0711822712132898
0.27441075841910345,0.05732474381503638
0.08373498161173218,0.012390039610567505
0.8249383585788764,0.024003756240830065
0.2395819066755998,0.030275337103438216
0.7942365733874354,0.31087097858820467
0.4670653056786561,0.0967020438889189
0.14481591231106394,0.06978659551612731
0.8149424460106908,0.00959142206560104
0.624423491701153,0.011156323173177052
0.4780400146391945,0.0490872173164405
0.2656491006740533,0.05268803163543456
0.3705765247838715,0.09618328738121351
0.3415207735417643,0.08331904943707935
0.9079499139851559,0.059641786716846834
0.1672457107165904,0.010084535507076664
0.9564270194392724,0.0655278567496207
0.480972508966876,0.10637829765401541
0.030073481684564637,0.001027581912464326
0.717265102983924,0.11619476206009693
0.05322937769452414,0.004117117355423416
0.36693588701514057,0.05115943023402081
0.9934351120603407,0.17870873278805632
0.6501958356071821,0.09956137063328252
0.6518044157458226,0.1160451941786611
0.2625921953869971,0.03271441287052734
0.8683559233024112,0.5161058501213446
0.6534674150249056,0.03592548924463468
0.34102192966989936,0.021560396107003443
0.21301663424214914,0.028687851650393892
0.008924427545563912,0.0011648082169802843
0.385424264148322,0.05658650925100461
0.8849749409512435,0.17697384584912934
0.6476470179576502,0.19493181049270314
0.02706259974585492,0.0005102815176482034
0.9161626157876918,0.05470472571127993
0.6952720801649109,0.04951770971551839
0.5938452099879136,0.1791864416168958
0.7945997540231015,5.404069132031175e-05
0.8262068075032217,0.04327127174625678
0.1436270897024205,0.0037563157943186765
0.6805146872283909,0.07383244948339274
0.07345304196002732,0.0029918731847969893
0.07232900565412517,0.0034137812733567863
0.006036256609657484,0.008890297154980131
0.8331078667510111,0.00237937059507054
0.939075806310545,0.002426150207605282
0.173300971819266,0.022973136201003053
0.569726954246497,0.17087249701997598
0.6717053115649614,0.03922061932351362
0.11797427526771358,0.005881646603195234
0.45103992492468264,0.04863598666222235
0.9646738028896417,0.113885962031403
0.3953267341977404,0.000718294833968014
0.6842774590871775,0.015128973099473142
0.4627542791603218,0.08053370219475597
0.33400787705218676,0.061023945595004236
0.9103703428951171,0.027262311430495068
0.38424276222375753,0.010945937250287696
0.7328080533586628,0.011718139894428936
0.9201064062191102,0.04540535023878578
0.5095298057580719,0.2810092984669401
0.32170686998610987,0.007430981544526816
0.2184912404413924,0.06310923790848799
0.8880526370637277,0.18447386912872443
0.4755938806141846,0.00043162921054984427
0.47973926123679905,0.06254569772683005
0.5515582332974872,0.0018204582128715785
0.45985912743919477,0.010038486194497098
0.19432962106078083,0.015777572405684004
0.7582870048329067,0.17055567939174632
0.20880466230418593,0.019582084639997444
0.14493510788080768,0.021740335953187806
0.7111091622690542,0.02132950700000058
0.0345393720766074,0.002300780922542711
0.16988442329156825,0.0019226642550626005
0.19651403505753923,0.011891083887571985
0.3906384635732561,0.027677152004752292
0.28367643797680325,0.06661182794778697
0.5420799853397532,0.06910118634336837
0.6395741193321917,0.18161534653534894
0.45958715642902975,0.0415722830386962
0.22681112631895342,0.008844651447792562
0.06152173238421876,0.003873758835038821
0.2590805260996205,0.027852636487254223
0.350400211766342,0.04699149727159868
0.8185085946591921,0.1643505650003102
0.27267158951614434,0.011159184372909858
0.5670785464760816,0.0017816259089898923
0.9719613659189549,0.29262536090640845
0.8483466479463438,0.19033501657974128
0.775945559552998,0.12276202728949148
0.6196083053429782,0.08629270692604807
0.7186261472786337,0.06450385958143867
0.188288678379168,0.01963209020489609
0.3667987487599789,0.0639334673864822
0.053436875139954806,0.006953878313765038
0.11044818657006449,0.003207306150866729
0.3123844879167129,0.006362025099295621
0.5767835417200783,0.013913982588471097
0.14146855925994198,0.01363820559594231
0.6211497604629692,0.10738217950191498
0.9166830340378588,0.06862038056815722
0.5945091801510303,0.17397124811907738
0.35149473377297696,0.010941299142210537
0.7808805988107734,0.016430736860302053
0.32024071165233925,0.010055497549287584
0.14041288138215316,0.011865891677413254
0.4623399964531242,0.11171930256207996
0.1324390235218405,0.025616446365479884
0.5387684005331302,0.11773235845122765
0.8629721671552975,0.14287710737908654
0.48866315229719776,0.17866834449321478
0.3551184983117668,0.0451539871760408
0.003630196623970004,6.422611983625259e-05
0.44564547730236775,0.04925851119785152
0.8659996768656714,0.050571678942262666
0.6932645927113403,0.2283105892388011
0.8519562695563954,0.042735787516917534
0.2660419603700769,0.003372402447431533
0.561768544420343,0.0822556748804647
0.10037225480532157,0.005097144519021102
0.5754030793498525,0.027503471736774476
0.023079840886410196,0.0020250116503809368
0.8606949495975806,0.11708903423360573
0.8302291800945347,0.23539600733146915
0.09771318008716971,0.004450071310917236
0.2476154468235984,0.012884207000031567
0.6853969300075681,0.15822655323515555
0.5104664514847529,0.08167433495386234
0.2959798653694077,0.0264569839053187
0.6297157241829756,0.06704772391912939
0.6025575901800986,0.037706294738328094
0.563477189555536,0.0026465639864807766
0.12594358575709894,0.010461964426082937
0.19085082367714878,0.015036107659560649
0.4296761425584828,0.12523039990094764
0.15299507288477446,0.005754607204577544
0.13093419761862313,0.021787089913166358
0.0883755194999278,0.006228344910788497
0.36097418327120756,0.22512000400297671
0.37020062792907044,0.05242993520265149
0.8672149894803212,0.12822514875316937
0.4182514849406835,0.002660506910610594
0.3850098231676683,0.06457995945868977
0.20610183743714677,0.10895299942000458
0.9551330085173756,0.05089338443788782
0.4944097755992912,0.03181776310942386
0.8211829204550408,0.003177263625943394
0.9945124729826169,0.016011827057897277
0.6205998616957753,0.09815959851724687
0.6326433016112248,0.005583689381453372
0.8441705496037094,0.07084295705661492
0.8370987354259177,0.1595145481278617
0.8739457076920846,0.34110925625410604
0.15769281389798506,0.01769426344340408
0.29733819829509006,0.05167465781922587
0.1375639574155557,0.0057778417171631125
0.6639228799814769,0.03987914382118407
0.9199608921411717,0.33098633451135706
0.5676824017103527,0.09339858597729678
0.4141505051563363,0.05093924539623085
0.2719179387849295,0.028714666393738986
0.893161275252858,0.052673152343791774
0.9058424277086152,0.3231727488862056
0.6260603190606795,0.036700266675414706
0.517881274131459,0.05720252917926183
0.7994889189863489,0.11209537948840387
0.4742730714576585,0.05903769156346472
0.32861581731214135,0.06143611121219228
0.6627473779559622,0.18298892065283623
0.18731583525809273,0.030866322550319625
0.0987549903791324,0.01143990020894392
0.2807608402097467,0.012912660052613378
0.21513051596729654,0.013916054940329103
