tau=0.1,naive
,4.576303251258018e-05
0.8822404771699374,0.0004870948821429355
0.5892848721316016,0.00010214809567088423
0.4701912743012819,0.001153848863561624
0.8276192579519372,0.004205499892583897
0.14005953323762577,6.873162302023506e-05
0.2476148289846689,0.0047757911773583794
0.8030104918439437,0.00036252041111561883
0.8046961633105123,0.006401733220903094
0.6327009241419287,0.00045101110028189506
0.6442169094586481,0.00014198994343150861
0.2695435441151577,0.002631330173793023
0.3433100676288031,3.0806052783161064e-06
0.6428833028167129,0.029272164405146017
,1.5377125268667413e-06
,0.007866552393609672
0.6107224409195778,0.00034686148878393386
0.22153965357434308,3.4498732963239576e-05
0.9102039467447173,5.929076072219708e-06
0.438299028387061,2.6332182172517093e-06
0.8613928194523282,1.1683884702073932e-05
0.38473151348315504,0.10890680506787553
0.6722655833625557,0.01177556124507051
0.2977132462571279,1.3875299838206345e-05
0.5462970340829697,
0.875959004358771,3.3697612515370956e-05
,0.00015077155842913026
0.3332727857853968,0.0007155514584163969
0.8597404781809997,0.05815538001718801
0.33666305805683394,6.138840360492281e-07
0.31467849696526873,0.0010517166390392463
0.8159842225249839,0.001954814459047882
0.6460236260200233,0.0002768846844257711
0.16249886648348244,0.0003512803303268308
0.13881998008553043,0.003850802442414092
0.725023227998423,3.1536163679568574e-05
0.41103783836204394,0.273154131334405
0.5030722210297232,0.00025170907082383565
0.983340926572306,0.0015478279893484936
0.7125843394822782,5.881782405570135e-08
0.7016289318886082,0.004301555748103425
0.0319373470316727,7.024403048117023e-08
0.03567404132491345,
0.7110763000939089,0.004432232700452898
0.5015915800135827,0.009226935936415326
0.6266130476802102,3.5421357190701386e-06
0.4979076364851495,0.00015930886080317563
0.9875049532785993,1.2023725717624778e-05
0.5338692720629151,2.961303572912577e-06
0.42461724032556036,0.00015327888652616473
0.5368356890325869,0.032605114224901977
0.4773779450847804,0.0020983870414391648
0.4785154015282402,4.4496850990505266e-05
0.635299428895442,0.010731056897153035
0.3630793822264897,8.589449786411407e-05
0.9850353821013033,0.010684358587226606
0.7383561136780534,0.0005794942667969316
0.8151489917545824,4.485970643253179e-05
0.21644149464038986,0.004672145814442752
0.9514530801276198,0.0008144801731660989
,0.10347027309580348
0.5487723272300254,0.0014602239820389329
0.38676929825701356,0.001290994566735315
0.7631628793851872,0.00019301665264104262
0.5178435016828827,0.008080855408728382
0.07348463797010855,0.0002707827896192283
0.11922974781091782,0.00013429975995105092
0.5571043696220584,0.0002677502548544819
0.685491918776733,3.5574276141536743e-06
0.7518788306400416,0.031519215431058845
0.9933308027634352,0.000980124540834293
0.08167400234761288,0.0019992446117452767
0.19909422529286125,0.001117815211523654
0.9754677609190198,1.547153880798735e-05
0.8890133081264133,0.04434458871128166
0.9875755615500414,0.026729296187262386
0.09633956597749359,6.935836179611243e-06
0.3992889188709319,1.9322806246280244e-05
0.503103975553757,4.013831489402264e-10
0.7479287611830207,7.504017212056624e-07
0.9956939371247552,0.006272648559574878
0.12351206251933583,0.0006686965937094946
0.9925111284979368,0.0016029747561928653
0.056261948781698275,8.069122533438389e-05
0.9879503886835053,
0.8139312962030419,4.716506882385119e-06
0.7513026615515301,0.0010668768055704936
0.5758640061749523,4.484099785317941e-05
0.6402156351538695,0.00031081682422717805
0.5489497015860385,0.03637467298907737
0.09166559361962805,9.637625524305804e-07
0.7861602102306849,0.00043214959792936547
0.41075664987040267,0.00040054051183080475
0.30806722701425016,0.0008246552840824872
0.2200475904168142,0.03419181457166531
0.5853418827489215,0.03683169938988595
0.10833867898125107,0.049597212604436836
0.6810026817814174,0.03053434030654134
0.2047571721417831,0.0006811330471994115
0.1046098140997884,
,2.6927528154141456e-05
0.49573892422144156,1.0808895645531003e-05
,7.904174226358585e-05
0.082053164325649,1.9671545338439955e-05
0.816573123324199,0.07645561938039713
0.6546888147595987,
0.7065524362532329,0.0359662785990259
0.35010916912255513,0.0023940446641667057
0.11180853501019392,0.003712792729620773
0.4181334401139716,5.4460008739209975e-05
0.445564462456526,0.0007236753651470584
0.5914145625223536,0.0035937007229412954
0.36803557047160296,0.0013500785308370178
0.44871454151783435,0.012091103344710086
0.6085135187947668,0.0002904209604318586
0.2755566397509999,0.00011204856999769142
0.39127734604413306,0.012411443128064192
0.6035071667049703,
0.6209351805624754,2.9496178373111803e-06
0.10311535726050154,0.031226395918574346
0.366718916858524,0.00606826694718976
0.6092832077992423,0.0009171675612180685
0.679728123185627,3.470579710174171e-06
0.3038344675526954,0.0019474626795058514
0.07638258425686915,0.0017290556614926178
0.04255543515439427,0.12003715750477217
,
0.8277832230959452,0.00012820230078591788
0.8427847515088622,0.0011781086216642311
0.22276248218629763,0.008313736091162038
0.3872524141460804,0.007329796383569787
0.28443921479536627,0.10092701678115135
0.903355495242198,0.001938161038411157
0.3390213166503485,0.01864121910811356
0.662562762139233,2.426820682310815e-05
0.9674761318433039,0.014092607556083436
,0.002559276199261107
0.7878993665054509,0.007213619780376046
0.2588023775533399,0.0023777851312596354
0.43679902864937764,0.0026277652280628505
0.2317024689929379,5.841817363183566e-09
0.6961312396728132,0.00648196623025421
0.059374828718578194,
0.31945191194902395,1.4020378813484058e-07
0.7573138171621496,2.4471175477325247e-05
0.9720169587671591,0.012786015672273665
0.4250600969047793,0.022441240447265254
0.9028362028877002,1.6484376945680168e-06
0.3303214906119053,0.08906089894767699
0.44248680953797315,2.306601280077647e-05
0.5202450579309565,0.02267876547721448
0.34582034017323454,0.010634660355993364
0.10827272664015322,0.0013108348697701278
0.38891206423606317,6.141593604680473e-05
0.9758760249125519,
0.48668637368470014,3.573206388518546e-05
0.20639524566143883,0.0002682230936508212
0.621393737488991,2.9960034586551387e-07
0.6680011673894459,4.62032474816132e-05
0.16385734833515178,0.05127854259484721
0.7180823297915635,0.02746346679220668
0.0416969636038427,
0.031639895119019344,0.0002316774342180361
0.016654933484248728,0.011082860189988608
0.4458185527844144,0.042464215931172555
0.508833634475575,0.0005082650453239745
0.6076154413520553,0.006811758313212901
0.15389707037557565,0.0036772674732807875
