tau=0.01,tau=0.05,tau=0.1,tau=0.5,tau=1,tau=5,naive
0.548496492855517,0.419293818799496,0.7573245318101589,0.6008251526323042,0.5790769361232262,0.7775146849140392,0.005313977894933708
0.10801709637423723,0.4668982485335276,0.4922309231132356,0.3066428082994457,0.30749940672561155,0.8407951869190596,0.0002255492815291804
0.7906897281754376,0.9209826027369902,0.853545363689001,0.2899822406276564,0.0351422124493772,0.18166427101003318,4.2098327002193514e-07
0.2912429516529409,0.37646964732895105,0.8002328935740132,0.36277442849854324,0.40155239320177544,0.8343745610256351,0.0006529798973162748
0.2442287990614377,0.9649116838509828,0.9636463973500756,0.8901759298362049,0.09108509907219599,0.014453381791804764,2.5347631319228014e-05
0.7876447306792108,0.291208401489611,0.7646548836154752,0.2551739316782439,0.463536946970394,0.9512283938790068,0.00036537486965693144
0.5369816807042095,0.15434420450600841,0.9032734154365444,0.8145435095504143,0.7306363455173547,0.1858525282524155,4.84959204716251e-06
0.1897910245777009,0.2035350027728232,0.4689726522130833,0.2611134333485566,0.3811640988006976,0.15755827731977384,2.19062989970098e-09
0.7391855402931292,0.7913290579545014,0.4202791261560688,0.11129015526551572,0.3211448752068719,0.7416455822823638,0.00010520143459347153
0.5955765809036246,0.6377566598626101,0.7045485704988542,0.9936472086312478,0.6617390854792988,0.28374430061113415,0.00019307858886230544
0.24627198172793563,0.5384759414702988,0.7847353782996166,0.7737170306541702,0.9611034413906149,0.03242357680488086,0.01704059632577326
0.09905772846314151,0.5807547212415752,0.22696163058458882,0.31183769224038416,0.11642937205397344,0.4216591236205082,1.8436917810893405e-05
0.32624999485959294,0.47042819534655816,0.44737163270121083,0.5908677446256014,0.9127853699224768,0.42375201570581283,0.03379009904511909
0.34512100886316366,0.613237450347903,0.46797370585647313,0.03643294400173408,0.9054608889328505,0.04226205450885586,8.744490984646802e-06
0.846241433251353,0.8537889311091742,0.7216920409974185,0.5681321688489089,0.629063714045969,0.2093050711731429,0.004309374185481163
0.9804915726895627,0.474589768530422,0.5840868542240841,0.39550271993599345,0.683135034608912,0.9926296557715414,0.0007840239260529236
0.5057052541057571,0.15505194085904198,0.42821304428093127,0.6588453246945475,0.5720675727049755,0.8859785706238739,0.0005444931583776791
0.5398721144416212,0.6188427775580387,0.579132235494271,0.36568073183564753,0.4382277848796274,0.5855415323069847,0.010496761437468471
0.08471875890916757,0.9338577383142317,0.2700656109045741,0.49140912037814355,0.8265394290578868,0.29563359936179995,0.00043706290941558645
0.5263789233526661,0.6213249226018734,0.3104715724396705,0.506267120603206,0.5556444568233598,0.7266111904704492,0.0007169732996923361
0.1700400568059526,0.014202695154554612,0.6666790723626834,0.8077603083527581,0.6646467449762349,0.7575975016439488,8.364795981430362e-06
0.12497097421320329,0.14121618416156564,0.0628059449396493,0.7078509210942088,0.002729882242934002,0.17001836352189395,6.997773906558535e-06
0.29669853291306475,0.20010634045085732,0.11375967689826606,0.9138774640056285,0.2725837055002956,0.6512213091149649,0.002242219666558465
0.3464961369679135,0.6938404783134939,0.4408149297915721,0.5762244020364786,0.10323470609662526,0.3043151813010809,0.06227213113389907
0.38657842148058685,0.5066199982067339,0.5136034843456895,0.2500674408271105,0.49504453968046963,0.7194846464509401,2.4160378586657316e-08
0.35274270510915684,0.9144674647554414,0.8731559435871847,0.4074230944749375,0.9399831149877313,0.6039848782451811,7.935892256671906e-06
0.9559514944772758,0.7402904160525712,0.7339999136537173,0.19451590564975466,0.6953856923736712,0.08561316799080887,1.2568762816633772e-05
0.404178176086288,0.06284505466395318,0.5922812599984942,0.46652749178127384,0.4746486428635731,0.6877468291540836,0.0006695260687530347
0.24953680249047963,0.07306126046431068,0.5600661907333826,0.6583665653891824,0.14640632592303124,0.7494613709906045,0.0003031592932338789
0.6415167501146755,0.692560101231913,0.025270876355310067,0.7761819582207244,0.6460505010049241,0.31938290663365143,6.582084509543229e-06
0.33615206651025203,0.541619276766402,0.5691196669597993,0.16182360123899978,0.5550058076014653,0.9343928696231041,0.001771188981040006
0.7606849738229363,0.9634293253433631,0.7912462120471526,0.6973891087916808,0.40980422732075744,0.6082276647216134,7.753628380458011e-07
0.10143759088983031,0.6558483619482769,0.4544470496607606,0.6746609717322611,0.6202122474884271,0.20114947049919799,1.8963951801787005e-05
0.1676097356071396,0.0017953634716513691,0.19932568840394094,0.8201504152424131,0.8746269506154158,0.8268478878940635,0.0019372790856513333
0.8916305506675003,0.9042192799366665,0.9628909407303758,0.9562796024940033,0.9172473930088823,0.6831765297158298,0.04815615933511308
0.7658860127239384,0.6508322789104999,0.11510435879993164,0.7487467096072274,0.7377345869611368,0.8662311430234861,0.0020434600641485723
0.7417788507551162,0.9647271705576093,0.3946932097772723,0.6082445433064235,0.4407661445322943,0.7753910055382156,1.0043610802812353e-05
0.30537116271592274,0.5984697776164158,0.9177859146546453,0.9847253738130387,0.5519627558749199,0.13605185104135495,0.0007294277390532677
0.817797060965418,0.22854438496872329,0.49493251043434777,0.7816281379172316,0.03751444225791864,0.3360843603663795,3.846085685776934e-05
0.07271999801245883,0.03980205814426288,0.4388820825276934,0.20151254939842253,0.06866938178005125,0.19659124006832465,5.453752693895808e-07
0.6985471377474134,0.8755743996943455,0.6277563991371783,0.8257843862568772,0.7737348136870877,0.3677694057086196,0.00021350610747372656
0.07567696218467813,0.19876404261500305,0.8086348919598173,0.17496274513389698,0.038412689831551876,0.9308847824626155,0.015363198834150604
0.8780174751055889,0.0997390320020837,0.9459998143612509,0.4509649565065726,0.6174760737107889,0.9066455364094737,6.789696764231135e-05
0.19949772616936595,0.9728725549631999,0.9776475254180088,0.2845552193995282,0.29104117700055493,0.5998418304637942,0.0003415221636925425
0.41879310796292496,0.9732766852051785,0.18746922367321384,0.3042716047600814,0.21552005993458967,0.05741122155405892,0.00469960786766499
0.004571668079611173,0.27692122420655635,0.5776716064035212,0.5632596383645305,0.48360890038057686,0.30996583533607824,0.0004269908336722583
0.2051750202727302,0.3188281276964346,0.7702860383955935,0.16155729914934774,0.15781847264932525,0.3209337857336834,5.511907282906847e-05
0.49123778793400263,0.24189512942346914,0.7579494786085151,0.860770104425363,0.46163109278122616,0.6563748060605499,0.002153904231240844
0.2804359471181306,0.982117894962949,0.317731007750195,0.5881475350120222,0.6599921918757228,0.5550909999613828,3.230899285888711e-07
0.892808180121648,0.8779529007879252,0.7024538267076816,0.6237717461238194,0.8388346330123962,0.8965672474899345,0.00013067777899067323
0.843976150120462,0.5356770594416713,0.8488823615393291,0.8862291861291219,0.13485927994222704,0.7945454836392938,0.00014362754009533685
0.6286331419826992,0.4960183837334026,0.29735489147467664,0.42325797893463474,0.41186252129574225,0.1247125398015375,1.250482134540487e-05
0.8913851235990212,0.6986997295404382,0.7310550190961286,0.2938489071770848,0.008788550292992608,0.7099913258911661,0.0023225585479779154
0.9592948984395396,0.872591212310537,0.2822326133543642,0.6710313824212877,0.6942640552843614,0.5257943855055502,9.518492846138926e-07
0.6159122115177041,0.25696306763226157,0.5401341486602749,0.8818422753574914,0.48429555970869953,0.7561639255892773,0.0020922649817562977
0.9555415058262304,0.27302953726929907,0.5929971787148373,0.06998304504187795,0.866500407378646,0.43676124780945574,0.0028090476529346597
0.11048898528351406,0.8424531574704995,0.1711513668056487,0.2143879965879892,0.908338496528176,0.9654010638052894,4.699955547526891e-06
0.8851188859753116,0.06289075073997605,0.36126302907953245,0.4869435020327726,0.03719073297636378,0.9469096973277591,0.0004272474460330633
0.18763363550850823,0.08858653874669697,0.1577962058581128,0.020747553393535265,0.013395235565426789,0.6447600408794311,0.003793880807813177
0.23448274365806973,0.21837244844067386,0.577470740235172,0.517964487043561,0.43346601065576784,0.8590802043392675,0.0008425815962068706
0.7514718250184292,0.6521005396068728,0.40296487358804883,0.2444766794457588,0.9915641966584529,0.14160381225419463,0.002852961674645771
0.29477369608144754,0.2542462446047566,0.8587357134339628,0.2775645621394182,0.600954018159559,0.18313717330413165,5.257113403345226e-05
0.6409443365128147,0.1494362568059135,0.28936393082415474,0.5663616305716523,0.9251501808258699,0.26162773805412864,1.058550486321419e-05
0.8993800107723052,0.2139487422830024,0.5418814790947082,0.3489892933273526,0.03146105512016561,0.22633768420284195,2.6881880140772196e-05
0.6878170797340971,0.632615740905883,0.35707792846186337,0.930403876480579,0.05006092477064315,0.9066632028138744,8.181961349107425e-05
0.12271403432628346,0.7395572300301646,0.1468585569832971,0.4036466831580926,0.9018513852992569,0.8226512859012489,9.049074081624031e-05
0.47919167963178255,0.025855828476034997,0.5941143549233356,0.37482089603814267,0.6740271872675591,0.8592325712776439,3.3927216790630155e-05
0.6927935504766287,0.7287552212817675,0.48295134759008684,0.6136877320353967,0.28854650331836185,0.19740588362779699,0.0001892915492884839
0.755652784050789,0.989811710608854,0.313280899780132,0.06543045787639641,0.3545237238149741,0.29332773080872065,0.0003723982111459856
0.3291349929227182,0.08333750513289172,0.26971770437900877,0.14715010161186862,0.051988824498810586,0.5696334399365439,0.0005160924361142794
0.5868386634382466,0.38623218382983837,0.09962543531136862,0.7333660573386515,0.5906027788306152,0.42708791415023983,0.0014413123847459852
0.5054657236405534,0.9780533685879982,0.47778062671488714,0.48164245620853785,0.4389148004540146,0.7372594804167877,0.07946760891688531
0.34890801769848084,0.8798188487101393,0.48261135490963425,0.7314458530593657,0.43474725256999897,0.1901171677060295,2.0321776913578837e-05
0.6591805102027346,0.9201026079971325,0.1407359895131564,0.4067040336511075,0.15165355357966578,0.7171477754920083,1.8119778575464984e-05
0.9794115339215889,0.3848152640921175,0.22363902840231084,0.8023133290359248,0.6104161517502722,0.5145032496351775,0.00013150653420368474
0.9944459684308162,0.6561286728782862,0.4261765136579618,0.435361633390507,0.5506531910592449,0.8782833810449266,0.00013113100550632417
0.2780434882143565,0.47920259851909824,0.7186177283047634,0.7440544561075936,0.45629325256684433,0.8086334115377588,2.5074008536130066e-08
0.775431029266287,0.6584713868092916,0.9116486132114877,0.7763934512343938,0.6422192541108981,0.05038423039667636,8.710479212237221e-05
0.6293235526874289,0.39958664663155036,0.8894048711537382,0.5122855151671336,0.049310084390400216,0.7208077791008711,2.703176141816144e-07
0.25029227038842256,0.581045870413706,0.7588117041482286,0.9902548730499386,0.296930552455793,0.9617122843869069,0.0016728251126952864
0.4975149277346793,0.04243679784263783,0.33158695941699834,0.8528292074906214,0.16800970961596978,0.09445480860513165,7.038951831661588e-05
0.8350333998331577,0.42017480887055897,0.817034385523548,0.3312702225125514,0.7855320047294452,0.22100967981476743,0.019383454068049755
0.730821293099354,0.09406145569683211,0.5820497284156987,0.8459346218219714,0.7638682669403136,0.020560351809040003,1.4087378535920791e-06
0.923213186574033,0.14733776049401953,0.5075793357834721,0.8390966466765377,0.34829283518594367,0.5180748469832986,1.9327450750949993e-10
0.4675067575459102,0.8911350495340216,0.7249720704453191,0.4448014450872032,0.8003176073254014,0.8252801530444912,0.010101248816048014
0.7635071526284165,0.008710355909983272,0.05461685039330338,0.7950228615456552,0.43818241541472575,0.34575291700650934,4.399136179888963e-06
0.7279892432783432,0.21833253943475683,0.7216985635890496,0.1307207294246699,0.1530571080594373,0.8755311510875565,6.764232362155287e-05
0.6197108889597719,0.8359511410968022,0.8093952742030516,0.08444080607205603,0.8752881254775673,0.6593450184657056,4.2367602037796104e-07
0.1318183858414168,0.20598386956610165,0.6236644268108007,0.11615014386211713,0.8907895208563044,0.6834554670294082,0.0049178606413087245
0.26490527610882814,0.3225513866528977,0.7318949132812372,0.3062707512514119,0.5320560943470131,0.3513200274623636,4.736307652009053e-05
0.10038190838278764,0.6165775906273144,0.6083850712303484,0.9268713667789672,0.6602980883356031,0.11445674286197835,0.0006118518431303954
0.7410907674041215,0.21695239068828856,0.34064902873333575,0.2527799711737427,0.7109147757941022,0.516946002810138,0.03134835223339638
0.19490613613208504,0.7315206715439038,0.584914471223792,0.7414092855770492,0.2895695339828905,0.19913880139715695,1.4648472747014196e-06
0.7583423157817474,0.7842322122576679,0.9582750184703019,0.7803143176963873,0.9703139419909711,0.6628052818602952,1.3296079407476569e-06
0.9106862042211057,0.47004689508274733,0.7830088546798599,0.5069825820176588,0.7198035661655862,0.9031382959283737,0.004109948271687536
0.8076180374859597,0.36635978400225155,0.7259944771311023,0.04711974141599769,0.9784754312774013,0.5290138427943556,0.06703260639323394
0.34274825998570835,0.6235047137472836,0.48260319503887983,0.7661491391259013,0.670417316831091,0.24775488812993854,0.001121190657059623
0.6388899973388549,0.22820514910818265,0.9366352497745898,0.30413276016766044,0.8071345850198881,0.03830392794973577,4.101096623410072e-07
0.5254698014557782,0.025344039463406163,0.6032012645145699,0.8843993852505949,0.41447246461306764,0.04078368904826099,0.0004465110614111367
0.8532398521431449,0.8499049170444873,0.4484779957011666,0.7321839218639006,0.10288022558680975,0.735562819007431,0.00899472516654709
0.9061725697385588,0.19244828007356568,0.6016836606194429,0.7923941999650143,0.8486935607359974,0.280287479148114,5.7538904517207e-05
0.6429983788361942,0.9564739997028956,0.7166672952998765,0.8949916680896527,0.9690561295200171,0.23001190241174532,0.0038344272415510305
0.9143217501181397,0.8786342496734179,0.9013596641639493,0.7051758058067245,0.5240127292008807,0.445659382418358,0.00041540187792021843
0.32860888212896416,0.29135581169438174,0.09740332113236035,0.840568046312272,0.01562988531528923,0.9466841776648692,8.634643022142896e-06
0.05588551565831557,0.2199313853589317,0.24735553340488928,0.6265879025463776,0.6704240768454941,0.5960316761946631,2.2043153320217e-05
0.2575807634574522,0.2827103689512356,0.30233766155454034,0.3528557330992382,0.22742935332671704,0.11196509049492746,0.0006579593124583782
0.4877534571524028,0.22814750830980365,0.7497003850813867,0.9643661642589084,0.3107802134787533,0.9917744576708784,0.021889429204769772
0.48573119361758865,0.4544025791785496,0.42411725748697837,0.7873598368483109,0.3079239563708369,0.14413616377989225,3.6480764514568165e-05
0.07628088294720134,0.5792878464871649,0.6953353496155993,0.8022691100211856,0.8858371334356245,0.6409264913372267,0.040584145993674214
0.08188006069142167,0.05620522238757137,0.2718681119754969,0.4316506722094739,0.4144619869993343,0.555604186395907,1.2378108228405793e-05
0.22578106980158144,0.9609037012309962,0.8223840735777345,0.572703528592898,0.5274801389200725,0.08520273211413715,0.0012383289088085947
0.8030892738450143,0.04172873153267948,0.04521928640414977,0.4715936064609091,0.19469188388480368,0.1951069782906478,3.171308512528448e-05
0.03499478776812183,0.11655336682940728,0.5769909706821474,0.3268183885404805,0.21993570315525227,0.6146728817606665,0.0016194755026657237
0.26516072803108626,0.15478226138278856,0.4196123881769155,0.46295668288256847,0.8324511435526206,0.0400944455561741,0.000949100440127526
0.6501972859154409,0.7666771663663474,0.6936531488343818,,0.2652926632954579,0.7329510699256298,0.0006701402433914039
0.3800116336286089,0.6980998143610374,0.7473546243781799,0.8728728541860028,0.039922211909014876,0.9909355360308195,0.02718194706735433
0.9040751754220377,0.577531938231621,0.6077488605480313,0.8564514944886091,0.10196915714559088,0.035780256496021415,2.1177205361544438e-06
0.11592507527127542,0.00234267105074819,0.07434182915312347,0.8198573231140484,0.33249188213503383,0.37495476703024133,5.7664523877565266e-05
0.0788088922468774,0.24494122278791047,0.5119864952726836,0.46023602055341606,0.9976499550379142,0.5476866239774766,0.0008312145846347541
0.5680058020203118,0.48745414720638014,0.7120566786181743,0.6777736281888924,0.5156257682706306,0.42787572236020155,0.0008729600406086613
0.9129528768633878,0.833448939872739,0.3546975984305423,0.23971320695394746,0.8978454695775322,0.027859435032637953,0.00023503596143692462
0.9308047080977493,0.5615261478106043,0.0762113876995028,0.4389145236276934,0.7719484286539026,0.4753106796642096,0.00013041541289748881
0.21928986760496094,0.18229866563093294,0.6058953433828587,0.9886960798535245,0.2803139200393206,0.4100068622542905,0.0011946957300642547
0.9435915259037069,0.8114425928703193,0.030635593779256863,0.8272433930080385,0.7102159083220448,0.09958935222662195,1.1356022193043103e-05
0.9231236325481507,0.8275347174317722,0.2037810328003315,0.9991230666917527,0.6930286940704771,0.8526699167128251,0.00018600478398134168
0.6891411797672476,0.23497047142363567,0.3655074689898863,0.7578266839011153,0.3736920602555417,0.22279135862522872,0.002265622370351994
0.5338520449598816,0.6530797065444103,0.27427381047278043,0.9654594171321477,0.31113692150390077,0.6885137457540362,3.40792874424789e-05
0.29286272143916775,0.21162820032275745,0.9706936456970822,0.36052211420116753,0.8863393486253098,0.034521739378093885,0.020912387612444183
0.727557514003534,0.6750584332215805,0.3142618193287964,0.8358553729529922,0.18107590073906732,0.49413867930215627,0.00013165391798197756
0.6811852472742757,0.21641402689103897,0.7022856716099747,0.016549482024408046,0.5979730547658348,0.6753291835735716,0.008366957044134815
0.029189733512156583,0.3885938021560659,0.4375812885603142,0.010367661588423465,0.2404960297723295,0.45173689980822823,6.128891172352269e-09
0.7656345130735879,0.051669571283125146,0.4612869950206265,0.21191735159239794,0.4598163406396518,0.5683941855954715,0.0006202287756658098
0.6046573042034911,0.8573841528121074,0.5286415044897544,0.639541449728894,0.23307440659578135,0.5435354255410078,0.00023296665177907627
0.9456869663619438,0.029389781968810737,0.06528428203810965,0.8312058590810454,0.18583321064443145,0.2881523601605933,0.0007593564096202154
0.6181503420632376,0.5847897586667473,0.17104622631561195,0.6597564923877843,0.7922026918418673,0.6833450313474132,0.010828634810747584
0.5300967872318523,0.9025031988011505,0.5344851441020907,0.36168929684142764,0.2984546720200459,0.013862247613646897,3.6756803567516982e-06
0.8392466627523697,0.9346672633659545,0.11415291582771832,0.7244941599682057,0.7824964168296461,0.7643972696614806,0.0009591490002667236
0.7033560947451429,0.4603892216146303,0.2726044687871032,0.1104328770522327,0.9839344010136135,0.6235471153330686,5.161573317646884e-07
0.8579862026766899,0.31581478771694843,0.18527965231807322,0.12066010648841964,0.971849256566167,0.6939255234220476,1.9840048431918333e-05
0.6622510562994142,0.047869564319533195,0.7800482251127596,0.489195350762627,0.27941793605966075,0.46800172764134995,2.8032762384722076e-06
0.5479837537233322,0.7709545503741656,0.08449483120410275,0.6734249103370085,0.1372848146592776,0.8657649202110352,0.08559624135434118
0.19016553448282578,0.4433862829615838,0.8046464371500612,0.8319004966969743,0.233924835771864,0.7607819407859462,1.9947218221627594e-07
0.20636494380712422,0.21046419922827342,0.9782254458700066,0.6291445484367113,0.284484216256159,0.22612570612038893,0.0021667061670036514
0.26732843175470866,0.540895455572376,0.47644486884472953,0.9867130853368729,0.2176559404352818,0.1752376074119447,0.0010561802424428057
0.006571422632737012,0.48119784553914424,0.16213603036152713,0.8689218916761638,0.08847291143162742,0.05112169553784102,0.005837742631780052
0.19311365411995876,0.6738592253241771,0.11655569464107872,0.9468501292461007,0.463307352128613,0.513694075938015,0.0002187823790139598
0.16982827907432838,0.5741780922914462,0.8816219974366559,0.5275359118374143,0.028250085389843846,0.7598981661213312,0.0011761848831201016
0.6079285716956536,0.2240985339857291,0.9656201642519413,0.6562277461707505,0.9877451609876261,0.2391211903643202,0.0474517879110522
0.8429977341665494,0.22902387850744022,0.7364789709563446,0.8191128874184317,0.44403405914173194,0.5287501132143297,0.00041609462449998524
0.22192452996687687,0.5125022973923878,0.6852812858476076,0.7877175430447642,0.7880867626404787,0.3845558270762686,0.006599930714778712
0.3956581258843208,0.9633814446898761,0.08424318369734196,0.2803007497993185,0.11114868356566864,0.5877832811866229,0.0002940819895599356
0.19194237002525333,0.6958054207701547,0.10034316335188412,0.10419126842333021,0.5677087131810824,0.4478146280790039,2.518006207008483e-05
0.36481386596094934,0.3812677972752608,0.8365085028859418,0.4550583102877616,0.996556541602211,0.12813594022705216,2.615546217688003e-05
0.5240370849401749,0.8917919357455087,0.2160420476655919,0.9966968377679503,0.5899330794301114,0.6648134347261874,0.0004345965824725795
0.5745868651103595,0.5178659050928308,0.08505251418282317,0.7137746295511127,0.7421420869436091,0.8484672794070028,0.0014619401926320164
0.25994329094891994,0.557652139399687,0.8245180302082831,0.5459744027309918,0.7547567511303603,0.543909155916764,0.00011740169168217296
0.0,0.0072734274951177244,0.9835784126848821,0.9704851799818717,0.4372256068814482,0.4877621238192172,5.886058307424946e-11
0.5760917833559547,0.9553397500460389,0.015892483377614043,0.37981383735880647,0.4250827213960226,0.8027263337621221,0.0022781105861853224
0.7041189151987565,0.3142138064441068,0.23348582856893182,0.5152028382919359,0.9909894723236822,0.43867111528019515,3.6902544352068745e-05
0.29028362018252574,0.878764869198868,0.6962338808747439,0.5515675439088059,0.9595893992046352,0.6598378558082618,1.7968609520746526e-05
0.7468756123476904,0.5776784422558685,0.626235020161175,0.870715848277997,0.6852508606676807,0.6377948452213026,0.0008283728573647009
0.748600361606476,0.09150946763467083,0.3417208585002221,0.25734921851473364,0.41415147396286384,0.8468093468125526,0.0003173193612298064
0.9391927102223352,0.5204275701785308,0.5599682426234556,0.5806557196090737,0.8042310246636951,0.10929962167300075,0.005324567398341751
0.4363480632592739,0.11083394572327764,0.8130926123808306,0.7766722325864065,0.9518268580426743,0.23150474375063865,0.00018108505961655919
0.11872533561784078,0.4155123519274965,0.7530706106548395,0.4461175303236601,0.3178752279644689,0.886058208990658,3.9718175369074515e-05
0.8632885685130893,0.4788789770793348,0.2114236600098992,0.1738089439429695,0.876226548103821,0.19412488104638728,5.638505451710518e-05
0.7670412837705196,0.051590307352987204,0.3764846247580095,0.7626441785158754,0.6601070336300643,0.15891144278466726,3.322821270967946e-05
0.6099503423230517,0.08256530594211291,0.029551415411081097,0.6992212937554816,0.49341553448498265,0.7489247495814148,0.0010195821192363619
0.48742589756018173,0.6420006665223384,0.23652568961601908,0.5028452586439572,0.053729195668271966,0.30934030004041874,9.514676924116117e-08
0.11291075796366463,0.03732930642236548,0.6569525740346756,0.4356861852427676,0.03195793193470188,0.6143372467046747,2.7316257250054043e-05
0.8358684097686698,0.5934097210208552,0.07204942013445258,0.31655406635089006,0.22646525432190626,0.07170621706298508,0.001608982645120105
0.06795146330180304,0.19131570488981417,0.09606432476818842,0.38028903416513793,0.636532784147258,0.17761102693384123,0.008275849992835593
0.33446735005754014,0.5887012960674048,0.37858440295553525,0.5400605030689415,0.9346764196805392,0.3290347105907737,4.064654663959999e-06
0.8367968381752637,0.20359395893853235,0.4538405507108007,0.094447139646357,0.9097429570476958,0.674166111636544,0.00010480869561502182
0.5218065813159249,0.9150136138168182,0.1913860482208874,0.19436138181087093,0.805085848290294,0.2412852140117622,0.00010284025316609213
0.5710462742199793,0.07449230866802728,0.8740982621384973,0.18657479533688776,0.392039115325292,0.7197767782595577,0.0012132973293265126
0.6486984855674632,0.730210005703958,0.08437912009668413,0.08661842507200847,0.826733365290549,0.1532214444884386,0.025387977473211643
0.48531235064987815,0.47430257219226885,0.9018392800961054,0.8082115378780648,0.9857007351692945,0.8072105849447162,3.236180777110853e-05
0.21667681130285513,0.6803982275264608,0.44468135626914196,0.6801024361656967,0.17858364667073107,0.4931553374742109,2.6226620142288937e-07
0.6416342132052838,0.6631536037374465,0.24502794073432718,0.42672284497164775,0.4986309591882943,0.317960076782047,2.363676032679507e-09
0.37399412816001165,0.502535865824134,0.32394850084884597,0.15218978732559588,0.10997097810308068,0.12866713438301755,6.465282099910041e-06
0.06416611788346009,0.915025830314119,0.836191923765584,0.7598260465537756,0.8681390344991421,0.9793410193794847,0.0008429547237831514
0.241035357110755,0.06105955541786493,0.8937658682065142,0.6311025858673354,0.4783329340405613,0.5840071399710044,0.01909270851451017
0.19493029022264255,0.38299494888603597,0.11434651196245305,0.1974218594041648,0.06437166264583842,0.5582149725236665,3.0127855284667326e-05
0.23384276570429025,0.7600580732827004,0.6008667946319514,0.4464035151819391,0.7091975987873719,0.8003195690394997,0.000937105994417986
0.8738013560063757,0.28309437990972874,0.5572331132723898,0.046292475301649365,0.4720661139315847,0.2674543957078196,8.647968596120492e-06
0.8310193640314203,0.7237321561780444,0.3934174922935767,0.5811738472493638,0.8352171118004356,0.26195106619540337,0.00019992205678909247
0.7620889062285606,0.611182156390825,0.02099888265844493,0.664927418677253,0.1942739311640451,0.3541216958174532,0.006123218058155411
0.4971816423136798,0.9394823337973637,0.5691849655678268,0.5255251855941963,0.22809235185460094,0.5432934476412594,0.0008024657703592508
0.02429274072498951,0.4235611324222776,0.8894494030482485,0.3459501622430356,0.9333446407985551,0.5296017329068786,0.00045424459387188865
0.8857662884048396,0.9183498008138941,0.03253138185417665,0.8741602646261659,0.02488506206670524,0.4336140036778863,2.2002899139894616e-05
0.8788387523432741,0.49379087792966525,0.2435897163527748,0.8463377854538637,0.14718213537882344,0.3090215145997157,0.00010115637041607783
0.0639601037956493,0.8166771849381436,0.3441398880713207,0.8350917851710075,0.8993671138959439,0.354419392960292,0.0012240240069453234
0.1777744603064558,0.9823372399454118,0.6598830395186841,0.7062957304047389,0.25290564543655325,0.6602905969847919,0.00046203702917724243
0.5314113857340772,0.6535810716056627,0.7696840883955504,0.5414182136322552,0.26451374253826027,0.8087729972890543,0.005163241436775712
0.01610731036935425,0.7561465279343874,0.1653801701427205,0.7023347055392172,0.33970977562353677,0.5998110853687275,0.0010260371472852192
0.4830140367173501,0.4348255113217531,0.05831703787908109,0.8375428261248995,0.3652955399868812,0.8015793575263553,0.0006112245326407306
0.15585536542454081,0.9750014592881115,0.9961180760456979,0.7738811768827935,0.009222365870704907,0.1512833022735242,0.0003523097541519027
,0.0028887441102176848,0.1813301806526678,0.35198316714149197,0.9314204891659419,0.8130001445078203,0.0004859282273871335
0.14498843907759923,0.2926635119027452,0.06457802150772386,0.8287666365915493,0.35773533100768184,0.025672254033224755,0.0004215294937943703
0.5298586339779323,0.6450092048579993,0.9700430457283528,0.2006784814807174,0.751309319796567,0.06269896062492543,3.211352764342923e-05
0.7706366923638843,0.5719727105122436,0.9578680065429817,0.8433223740517104,0.5474281239534803,0.5982263567069942,0.006935405850435172
0.4147793195891836,0.4301322962013726,0.04064758507389375,0.44569857614034464,0.9915378333229729,0.7816420622336882,0.017557982735321276
0.4105894691500341,0.45594837279865186,0.5643709669951955,0.42161710024378085,0.29030196314811446,0.2553648111423329,0.0007962330234596582
0.46689766742084093,0.9548472118556504,0.9626812679269637,0.30159280926658166,0.9625385934580238,0.799844470501933,8.693268300774548e-07
0.9728181734130722,0.33903457304714185,0.6454882671677298,0.2130135062918682,0.059428753362649626,0.7748591505283875,6.523271254943452e-06
0.47569172067619475,0.12019997732279336,0.30894027171792215,0.8215553421711695,0.7609246128885621,0.10636784103188032,2.5328641035660127e-06
0.1028965828531965,0.43554660382592947,0.720837681087559,0.5038297894382606,0.3630817305222079,0.4262632017666908,1.3991433688298471e-06
0.36885847347675205,0.8187145726031152,0.8300599327024504,0.4168261029165154,0.9791372692358065,0.4133541857369964,0.0004953179862149382
0.07871340348262565,0.8529480785859446,0.07131925341531849,0.503672675545405,0.6595269432699026,0.4163881961157231,0.0025023189387283207
0.8321316714252529,0.30190108977860486,0.2060031022936705,0.16634155957250946,0.7116441773930112,0.983447988190596,0.026581051676441314
0.13154918715513234,0.7119515648740921,0.13012155036122905,0.5763829674513462,0.9466936667862361,0.5966090729796987,0.0014034697666227558
0.7308429503037931,0.6419968946613561,0.4652261748485145,0.41377096915243694,0.2005243998612412,0.8068263893176553,0.00044477995594705
0.9861487027083617,0.9285580647585538,0.8942227807801334,0.5001879094038427,0.1002845319735558,0.7041927194400048,0.014360315969665582
0.8540024455928948,0.8539800255686519,0.37309739197572633,0.23824052740136034,0.07205586816263088,0.25354486994524755,1.0138627166700331e-06
0.1342838808800592,0.7876413792057718,0.5195519588002612,0.6157725909791409,0.037236393579598286,0.8980062467221531,2.9121979520985164e-05
0.42907293627365,0.5382023181693947,0.7727109170512805,0.30738185025690457,0.8779488694435584,0.12717839095722294,9.152177229521108e-06
0.4395681381330128,0.3550300776060671,0.11944946614677227,0.8840222990619518,0.29799747469355314,0.16101867404497694,4.78141073956273e-07
