Gao,Barber
0.562961315339584,0.26593779448866595
0.6341453247353891,0.6974854030652972
0.3797712497350372,0.5463254847829193
0.9028869052291694,0.13469795395359008
0.708226202966835,0.7020648548330728
0.22063856800907541,0.695030714709194
0.8589739695031537,0.05001212229173935
0.8603968358247266,0.932989232054641
0.6048866654856755,0.055152372268141604
0.8857690016672105,0.09290897584081229
0.5276278762327441,0.45822963999719035
0.09154738482837389,0.5139258513358748
0.22784177091862748,0.6144032042266946
0.514062193004943,0.296236224868523
0.773654873534837,0.852754044862841
0.13192779184166006,0.33938601922431194
0.1237675877519835,0.673808152097557
0.30771646139622716,0.1913400657671678
0.857593707807216,0.18764496201735467
0.9197656387312924,0.5795234761934872
0.6682053322812781,0.8720033496975834
0.8594322872893091,0.8902875219606041
0.010185177857470664,0.9408265174942483
0.1269862958294206,0.6526005768201915
0.8573745143981194,0.9403342325440063
0.4709580536723534,0.8918529959900854
0.8567443673122539,0.8540016151156921
0.24856811737939935,0.19158502984111506
0.10645609033110022,0.046371974666234474
0.9177000986246682,0.725671858840467
0.576654061009467,0.47020607618507904
0.7910842701170396,0.9103280115732808
0.3519399381976622,0.7898548395610208
0.9409450532448544,0.24473186843162792
0.8551330920021486,0.2982651884158871
0.8782076272679356,0.6371381604601231
0.1725383183455945,0.7105848558419374
0.8631111152278527,0.6197089154896563
0.8220739114563735,0.6994142475057957
1.0,0.9723444131211975
0.370014139658969,0.9023207497232236
0.5575084251044096,0.43599514940851075
0.34798372994297483,0.7768001493295211
0.09661757622025945,0.41858142878181964
0.561392201982331,0.07021794413263129
0.9069223254481796,0.6320555021270962
0.08245959941078071,0.040108181555443656
0.1868149113299196,0.6666876952618771
1.0,0.5497468545352998
0.10771855485341447,0.020533573658491802
0.675430875726659,0.1276821132985011
0.25530941193257095,0.7963086913861015
0.995903182966771,0.8190998212908857
0.7365279800985294,0.6075608668894052
0.450146189017558,0.41764243350560587
0.6244413395302794,0.6598648149912418
0.14895458128873804,0.8576705212469716
0.1763935153277666,0.48938476021121957
0.004379779737649611,0.12784538841535786
0.5152425151763323,0.5851019202911123
0.47877701442300546,0.26190628224772144
0.21924028156930758,0.35012712513088046
0.12191151940689222,0.6212664812627461
0.3599662762542439,0.8630430161115941
0.3137517611409384,0.3222874323985196
0.04586375299465358,0.9715796707533965
0.4041329615277747,0.43762472994654755
0.5295791745885089,0.16700442815382463
0.3130265021709514,0.5014140364229799
0.9999999999999999,0.06353508874780421
0.8655569943531284,0.8261208251518392
0.12091948422033044,0.41815225395198724
0.07635711818956203,0.7947742580591599
0.3217464535792511,0.412803979698535
0.818175109070153,0.09835353092308256
0.13053555543556203,0.5833894240587858
0.10910961638368279,0.3733505461446184
0.07495661073536058,0.9918864264588777
0.2949746720249839,0.983296897729237
0.7565079283153229,0.1766887048345976
0.8816065350487844,0.1504456758139851
0.1207645279628592,0.5628029214178963
0.6876609499333752,0.10974068895962455
0.021574058206442984,0.01697486554880223
0.05546168673029399,0.18825419287357653
0.9387360050460067,0.7926891544600194
0.3587589660800703,0.9331521331809749
0.9655820413024189,0.6392087689509933
0.2896168749113788,0.27111055610977003
0.20223131027852798,0.27914610642054716
0.0618233502086032,0.0038726038135640274
0.26455427146834193,0.549646080998571
0.8043665511662672,0.8609605779686623
0.09445769667241283,0.8921049258938983
0.6648145042250544,0.9292390089733827
0.5211800105536469,0.9542871170614948
0.3080651407928878,0.22854270262621063
0.6496659888222198,0.47562935513851373
0.8710163285583706,0.15927337585399062
0.19868427309313513,0.5170186927909965
0.54980177354448,0.390321973448192
0.6390989516511499,0.5511634665016142
0.1770989511664569,0.028340302707415072
0.2005652313284283,0.009198436938130513
0.38418217179145914,0.8843369163663485
0.24502806716121253,0.3992281051002127
0.9158070781622961,0.9736342852780723
0.9990028379120205,0.5014157737050521
0.10804390976974171,0.1926934488470807
0.7810661941713997,0.7230899819222273
0.4713829533004547,0.36920095160651756
0.4676300758754195,0.07233158422621802
0.01564699770983161,0.42187775242724157
0.8459282420038072,0.27348804110999
0.29058239751115716,0.264478329978874
0.058161037473277784,0.17142989056850486
0.9414538145082432,0.815219000285397
0.08545612975835874,0.35870427665441995
0.29188332866805133,0.6112304106147256
0.9262359841409495,0.5427247703913675
0.2874529680701971,0.3615464888876358
0.10802733267969088,0.3010114479140319
0.8638261300740293,0.10497360401082932
0.02152023287501956,0.8570381057341322
0.1754095729061414,0.11278887674402659
0.5041183049055893,0.7971976376911921
0.8050039138801404,0.8984948640627765
0.253439475956316,0.31635224452016647
0.04881726902490737,0.4807391104198858
0.30250295171829983,0.510935095135994
0.9686632179886552,0.9396393330856676
0.15123180293499816,0.7897602454383578
0.8714449739616671,0.7756557947330681
0.42912484368526477,0.7614396421637728
0.5256681410888424,0.9621645716742705
0.6393341542403552,0.7021308699197144
0.7122314061654015,0.16513104711566973
0.2854702403895054,0.8438075432702096
0.17535786181068222,0.2092111308201508
0.7395356960871818,0.8242861825693398
0.7687303749469726,0.079316658226005
0.21220205353930893,0.03602449953910602
