tau,delta,effect_size,reject,min_size>=10,method,linkage
NA,2.125,1.2934782608695652,0,0,Barber,average
NA,2.125,0.9296875,0,0,Barber,average
NA,2.125,1.4419642857142858,0,0,Barber,average
NA,2.125,1.53,0,0,Barber,average
NA,2.125,1.5347222222222223,0,0,Barber,average
NA,2.125,1.53,0,0,Barber,average
NA,2.125,2.0575396825396823,0,0,Barber,average
NA,2.125,1.5040584415584415,0,0,Barber,average
NA,2.125,1.7183641975308641,0,0,Barber,average
NA,2.125,1.59375,0,0,Barber,average
NA,2.125,1.6346153846153846,0,0,Barber,average
NA,2.125,0.9107142857142857,0,0,Barber,average
NA,2.125,1.6929945054945055,0,1,Barber,average
NA,2.125,1.4953703703703705,0,0,Barber,average
NA,2.125,1.4672619047619047,0,0,Barber,average
NA,2.125,1.702724358974359,0,1,Barber,average
NA,2.125,1.3894230769230769,0,0,Barber,average
NA,2.125,1.8352272727272727,0,0,Barber,average
NA,2.125,1.6331018518518519,1,0,Barber,average
NA,2.125,1.7581845238095237,0,0,Barber,average
NA,2.125,1.7486979166666667,0,0,Barber,average
NA,2.125,1.6527777777777777,0,0,Barber,average
NA,2.125,1.65625,0,1,Barber,average
NA,2.125,1.2817460317460319,0,0,Barber,average
NA,2.125,1.3723958333333333,0,0,Barber,average
NA,2.125,1.755921052631579,0,1,Barber,average
NA,2.125,1.8478260869565217,0,0,Barber,average
NA,2.125,1.5178571428571428,0,0,Barber,average
NA,2.125,1.6420454545454546,0,1,Barber,average
NA,2.125,1.328125,0,0,Barber,average
NA,2.125,1.6822916666666667,0,0,Barber,average
NA,2.125,1.4953703703703705,0,0,Barber,average
NA,2.125,1.7045454545454546,0,1,Barber,average
NA,2.125,1.5528846153846154,0,0,Barber,average
NA,2.125,1.8214285714285714,0,0,Barber,average
NA,2.125,1.8287259615384615,0,1,Barber,average
NA,2.125,1.6784420289855073,0,0,Barber,average
NA,2.125,1.5244565217391304,0,0,Barber,average
NA,2.125,1.7601010101010102,1,0,Barber,average
NA,2.125,1.7563775510204083,1,1,Barber,average
NA,2.125,1.7386363636363635,0,0,Barber,average
NA,2.125,1.5090579710144927,0,0,Barber,average
NA,2.125,1.7708333333333333,0,0,Barber,average
NA,2.125,1.80625,0,1,Barber,average
NA,2.125,1.8333333333333333,0,0,Barber,average
NA,2.125,1.921875,0,0,Barber,average
NA,2.125,1.7386363636363635,0,0,Barber,average
NA,2.125,1.5178571428571428,0,0,Barber,average
NA,2.125,1.6055555555555556,0,0,Barber,average
NA,2.125,1.7118055555555556,0,1,Barber,average
NA,2.125,1.7554347826086956,0,0,Barber,average
NA,2.125,1.2277777777777779,0,0,Barber,average
NA,2.125,1.4609375,0,0,Barber,average
NA,2.125,1.59375,0,0,Barber,average
NA,2.125,1.4711538461538463,0,0,Barber,average
NA,2.125,1.540625,0,0,Barber,average
NA,2.125,1.7265625,0,0,Barber,average
NA,2.125,1.98489010989011,0,1,Barber,average
NA,2.125,1.7052469135802468,0,0,Barber,average
NA,2.125,1.5747767857142858,0,0,Barber,average
NA,2.125,1.615,0,0,Barber,average
NA,2.125,1.5261363636363636,0,1,Barber,average
NA,2.125,1.5454545454545454,0,0,Barber,average
NA,2.125,1.4609375,0,0,Barber,average
NA,2.125,1.59375,0,0,Barber,average
NA,2.125,1.6630434782608696,0,0,Barber,average
NA,2.125,1.5152173913043478,0,0,Barber,average
NA,2.125,1.5016666666666667,0,0,Barber,average
NA,2.125,1.5657894736842106,1,0,Barber,average
NA,2.125,1.4166666666666667,0,0,Barber,average
NA,2.125,1.6696428571428572,0,0,Barber,average
NA,2.125,1.3894230769230769,0,0,Barber,average
NA,2.125,1.9732142857142858,0,0,Barber,average
NA,2.125,1.6071428571428572,0,0,Barber,average
NA,2.125,1.6784420289855073,0,0,Barber,average
NA,2.125,1.5681818181818181,0,1,Barber,average
NA,2.125,1.5454545454545454,1,0,Barber,average
NA,2.125,1.8720238095238095,0,1,Barber,average
NA,2.125,1.8551587301587302,0,0,Barber,average
NA,2.125,1.540625,0,0,Barber,average
NA,2.125,1.4166666666666667,0,0,Barber,average
NA,2.125,1.5612244897959184,0,0,Barber,average
NA,2.125,1.625,0,0,Barber,average
NA,2.125,1.3894230769230769,0,0,Barber,average
NA,2.125,1.5178571428571428,0,0,Barber,average
NA,2.125,1.53,0,0,Barber,average
NA,2.125,1.859375,1,0,Barber,average
NA,2.125,2.125,0,1,Barber,average
NA,2.125,1.38125,0,0,Barber,average
NA,2.125,1.6045918367346939,1,0,Barber,average
NA,2.125,1.6291666666666667,0,1,Barber,average
NA,2.125,1.7708333333333333,1,0,Barber,average
NA,2.125,1.4166666666666667,0,0,Barber,average
NA,2.125,1.8344017094017093,0,0,Barber,average
NA,2.125,1.7386363636363635,0,0,Barber,average
NA,2.125,1.4912280701754386,0,0,Barber,average
NA,2.125,1.6346153846153846,0,0,Barber,average
NA,2.125,1.8364197530864197,0,0,Barber,average
NA,2.125,1.7386363636363635,0,0,Barber,average
NA,2.125,1.5454545454545454,0,0,Barber,average
NA,2.125,1.4488636363636365,0,0,Barber,average
NA,2.125,1.4875,0,0,Barber,average
NA,2.125,1.7554347826086956,0,0,Barber,average
NA,2.125,1.6484848484848484,0,1,Barber,average
NA,2.125,1.8214285714285714,1,1,Barber,average
NA,2.125,1.753125,0,0,Barber,average
NA,2.125,1.7045454545454546,0,1,Barber,average
NA,2.125,1.4711538461538463,0,0,Barber,average
NA,2.125,1.615,1,0,Barber,average
NA,2.125,1.4419642857142858,0,0,Barber,average
NA,2.125,1.7515151515151515,0,1,Barber,average
NA,2.125,1.3015625,0,0,Barber,average
NA,2.125,1.4488636363636365,0,0,Barber,average
NA,2.125,1.4166666666666667,0,0,Barber,average
NA,2.125,1.812937062937063,0,1,Barber,average
NA,2.125,1.9288461538461539,0,1,Barber,average
NA,2.125,1.9479166666666667,1,1,Barber,average
NA,2.125,1.4609375,0,0,Barber,average
NA,2.125,1.375,0,0,Barber,average
NA,2.125,1.36,0,0,Barber,average
NA,2.125,1.6282467532467533,0,0,Barber,average
NA,2.125,1.481060606060606,0,0,Barber,average
NA,2.125,1.93375,0,1,Barber,average
NA,2.125,2.01875,0,0,Barber,average
NA,2.125,1.0625,0,0,Barber,average
NA,2.125,1.9137426900584795,0,0,Barber,average
NA,2.125,1.753125,0,0,Barber,average
NA,2.125,1.6652046783625731,0,0,Barber,average
NA,2.125,1.9732142857142858,0,0,Barber,average
NA,2.125,1.4166666666666667,0,0,Barber,average
NA,2.125,1.4419642857142858,0,0,Barber,average
NA,2.125,1.646875,0,0,Barber,average
NA,2.125,1.812937062937063,0,1,Barber,average
NA,2.125,1.8426573426573427,1,1,Barber,average
NA,2.125,1.540625,0,0,Barber,average
NA,2.125,2.0698051948051948,0,1,Barber,average
NA,2.125,1.7386363636363635,0,0,Barber,average
NA,2.125,1.8214285714285714,0,1,Barber,average
NA,2.125,1.6881944444444446,0,0,Barber,average
NA,2.125,1.36,0,0,Barber,average
NA,2.125,1.9408333333333334,0,1,Barber,average
NA,2.125,1.4166666666666667,0,0,Barber,average
NA,2.125,1.691326530612245,0,0,Barber,average
NA,2.125,1.6098484848484849,0,0,Barber,average
NA,2.125,1.5178571428571428,0,0,Barber,average
NA,2.125,1.80625,0,0,Barber,average
NA,2.125,1.6550480769230769,0,0,Barber,average
NA,2.125,1.6929945054945055,0,1,Barber,average
NA,2.125,1.8214285714285714,1,0,Barber,average
NA,2.125,1.4756944444444444,0,0,Barber,average
NA,2.125,1.5592532467532467,0,0,Barber,average
NA,2.125,1.6630434782608696,0,0,Barber,average
NA,2.125,1.8426573426573427,0,1,Barber,average
NA,2.125,1.7,1,0,Barber,average
NA,2.125,1.7708333333333333,0,0,Barber,average
NA,2.125,1.9732142857142858,0,0,Barber,average
NA,2.125,1.2986111111111112,0,0,Barber,average
NA,2.125,1.6014492753623188,0,0,Barber,average
NA,2.125,1.4782608695652173,0,0,Barber,average
NA,2.125,1.7708333333333333,0,0,Barber,average
NA,2.125,1.7708333333333333,0,0,Barber,average
NA,2.125,1.7279040404040404,0,1,Barber,average
NA,2.125,1.6014492753623188,0,0,Barber,average
NA,2.125,1.328125,0,0,Barber,average
NA,2.125,1.4166666666666667,0,0,Barber,average
NA,2.125,1.4439102564102564,0,0,Barber,average
NA,2.125,1.676388888888889,0,0,Barber,average
NA,2.125,1.4166666666666667,0,0,Barber,average
NA,2.125,1.4711538461538463,0,0,Barber,average
NA,2.125,1.4953703703703705,0,0,Barber,average
NA,2.125,1.7125,0,1,Barber,average
NA,2.125,1.3894230769230769,0,0,Barber,average
NA,2.125,1.7291666666666667,0,1,Barber,average
NA,2.125,1.5210526315789474,0,0,Barber,average
NA,2.125,1.80625,0,0,Barber,average
NA,2.125,1.4875,0,0,Barber,average
NA,2.125,1.230263157894737,0,0,Barber,average
NA,2.125,1.4166666666666667,0,0,Barber,average
NA,2.125,1.5747767857142858,0,0,Barber,average
NA,2.125,1.6443452380952381,0,0,Barber,average
NA,2.125,1.6696428571428572,0,0,Barber,average
NA,2.125,1.275,0,0,Barber,average
NA,2.125,1.6209935897435896,1,1,Barber,average
NA,2.125,1.803030303030303,0,1,Barber,average
NA,2.125,1.6021825396825398,0,0,Barber,average
NA,2.125,1.445,0,0,Barber,average
NA,2.125,1.6168478260869565,0,0,Barber,average
NA,2.125,1.4875,0,0,Barber,average
NA,2.125,1.3894230769230769,0,0,Barber,average
NA,2.125,1.540625,0,0,Barber,average
NA,2.125,1.4711538461538463,0,0,Barber,average
NA,2.125,1.9206730769230769,0,1,Barber,average
NA,2.125,1.1590909090909092,0,0,Barber,average
NA,2.125,1.4925595238095237,0,0,Barber,average
NA,2.125,1.8287878787878789,0,1,Barber,average
NA,2.125,1.481060606060606,1,0,Barber,average
NA,2.125,1.4841269841269842,0,0,Barber,average
NA,2.125,1.5528846153846154,0,0,Barber,average
NA,2.125,1.6328947368421052,0,1,Barber,average
NA,2.125,1.5647727272727272,0,1,Barber,average
NA,2.125,1.6979166666666667,0,1,Barber,average
NA,2.125,1.5454545454545454,0,0,Barber,average
NA,2.125,1.4419642857142858,0,0,Barber,average
NA,2.125,1.6724537037037037,0,0,Barber,average
NA,2.125,1.3894230769230769,0,0,Barber,average
NA,2.125,1.6613636363636364,1,1,Barber,average
NA,2.125,1.59375,0,0,Barber,average
NA,2.125,1.6754807692307692,0,0,Barber,average
NA,2.125,1.5558035714285714,1,0,Barber,average
NA,2.125,1.328125,0,0,Barber,average
NA,2.125,1.433531746031746,1,0,Barber,average
NA,2.125,1.3894230769230769,0,0,Barber,average
NA,2.125,1.5528846153846154,0,0,Barber,average
NA,2.125,1.4711538461538463,0,0,Barber,average
NA,2.125,1.36,0,0,Barber,average
NA,2.125,1.90625,0,1,Barber,average
NA,2.125,1.7980769230769231,0,0,Barber,average
NA,2.125,1.7708333333333333,0,1,Barber,average
NA,2.125,1.434375,0,0,Barber,average
NA,2.125,1.4166666666666667,0,0,Barber,average
NA,2.125,1.619047619047619,0,0,Barber,average
NA,2.125,1.6696428571428572,1,0,Barber,average
NA,2.125,1.7095864661654134,0,0,Barber,average
NA,2.125,0.9916666666666667,0,0,Barber,average
NA,2.125,1.5244565217391304,0,0,Barber,average
NA,2.125,1.7386363636363635,0,0,Barber,average
NA,2.125,1.7980769230769231,0,1,Barber,average
NA,2.125,1.8888888888888888,0,0,Barber,average
NA,2.125,1.6241071428571427,0,0,Barber,average
NA,2.125,1.7314814814814814,0,0,Barber,average
NA,2.125,1.59375,0,0,Barber,average
NA,2.125,0.38636363636363635,0,0,Barber,average
NA,2.125,1.625,0,0,Barber,average
NA,2.125,1.65625,0,0,Barber,average
NA,2.125,1.540625,0,0,Barber,average
NA,2.125,1.6742424242424243,1,1,Barber,average
NA,2.125,1.755921052631579,0,1,Barber,average
NA,2.125,1.6782051282051282,0,1,Barber,average
NA,2.125,1.4711538461538463,0,0,Barber,average
NA,2.125,1.59375,0,0,Barber,average
NA,2.125,1.6768707482993197,0,0,Barber,average
NA,2.125,1.6957070707070707,0,1,Barber,average
NA,2.125,1.4419642857142858,0,0,Barber,average
NA,2.125,1.8478260869565217,0,0,Barber,average
NA,2.125,1.3964285714285714,0,0,Barber,average
NA,2.125,1.3522727272727273,0,0,Barber,average
NA,2.125,1.721794871794872,0,1,Barber,average
NA,2.125,1.76375,0,0,Barber,average
NA,2.125,1.52734375,0,0,Barber,average
NA,2.125,1.5528846153846154,0,0,Barber,average
NA,2.125,1.6550480769230769,0,0,Barber,average
NA,2.125,1.8416666666666666,0,0,Barber,average
NA,2.125,1.4711538461538463,0,0,Barber,average
NA,2.125,1.59375,0,0,Barber,average
NA,2.125,1.6241071428571427,0,0,Barber,average
NA,2.125,1.4419642857142858,0,0,Barber,average
NA,2.125,1.5826822916666667,0,1,Barber,average
NA,2.125,1.7265625,0,0,Barber,average
NA,2.125,1.6168478260869565,0,0,Barber,average
NA,2.125,1.445,0,0,Barber,average
NA,2.125,1.7425,0,1,Barber,average
NA,2.125,1.7265625,0,1,Barber,average
NA,2.125,1.36,0,0,Barber,average
NA,2.125,1.4953703703703705,0,0,Barber,average
NA,2.125,1.25,0,0,Barber,average
NA,2.125,1.5528846153846154,0,0,Barber,average
NA,2.125,1.4711538461538463,0,0,Barber,average
NA,2.125,1.4711538461538463,0,0,Barber,average
NA,2.125,1.6784420289855073,0,0,Barber,average
NA,2.125,1.328125,0,0,Barber,average
NA,2.125,1.573051948051948,1,0,Barber,average
NA,2.125,1.4166666666666667,0,0,Barber,average
NA,2.125,1.615,0,0,Barber,average
NA,2.125,1.4841269841269842,0,0,Barber,average
NA,2.125,1.5454545454545454,0,0,Barber,average
NA,2.125,1.71875,0,1,Barber,average
NA,2.125,1.4166666666666667,0,0,Barber,average
NA,2.125,1.6420454545454546,0,0,Barber,average
NA,2.125,1.4875,0,0,Barber,average
NA,2.125,1.7455357142857142,0,0,Barber,average
NA,2.125,1.7627840909090908,0,0,Barber,average
NA,2.125,1.230263157894737,0,0,Barber,average
NA,2.125,1.607371794871795,0,0,Barber,average
NA,2.125,1.9479166666666667,0,0,Barber,average
NA,2.125,1.5416666666666667,0,0,Barber,average
NA,2.125,1.5178571428571428,0,0,Barber,average
NA,2.125,1.5657894736842106,0,0,Barber,average
NA,2.125,1.753125,0,0,Barber,average
NA,2.125,1.3660714285714286,0,0,Barber,average
NA,2.125,1.4166666666666667,0,0,Barber,average
NA,2.125,1.4756944444444444,0,0,Barber,average
NA,2.125,1.2395833333333333,0,0,Barber,average
NA,2.125,1.6168478260869565,0,0,Barber,average
NA,2.125,1.7193181818181817,0,0,Barber,average
NA,2.125,1.5395408163265305,0,0,Barber,average
NA,2.125,1.7708333333333333,0,1,Barber,average
NA,2.125,1.4474637681159421,0,0,Barber,average
NA,2.125,1.4782608695652173,0,0,Barber,average
NA,2.125,1.6822916666666667,0,0,Barber,average
NA,2.125,1.5347222222222223,0,0,Barber,average
NA,2.125,1.6822916666666667,0,0,Barber,average
NA,2.125,1.6768707482993197,0,0,Barber,average
NA,2.125,1.5612244897959184,0,0,Barber,average
NA,2.125,1.8214285714285714,0,0,Barber,average
NA,2.125,1.9125,0,0,Barber,average
NA,2.125,1.6021825396825398,0,0,Barber,average
NA,2.125,1.7265625,0,1,Barber,average
NA,2.125,1.36,0,0,Barber,average
NA,2.125,1.4782608695652173,0,0,Barber,average
NA,2.125,1.4419642857142858,0,0,Barber,average
NA,2.125,1.6420454545454546,0,1,Barber,average
NA,2.125,1.6822916666666667,0,0,Barber,average
NA,2.125,1.1805555555555556,0,0,Barber,average
NA,2.125,1.9318181818181819,0,0,Barber,average
NA,2.125,1.4166666666666667,0,0,Barber,average
NA,2.125,1.6630434782608696,0,0,Barber,average
NA,2.125,1.6443452380952381,0,0,Barber,average
NA,2.125,1.7455357142857142,0,1,Barber,average
NA,2.125,1.6550480769230769,1,0,Barber,average
NA,2.125,1.8287878787878789,0,1,Barber,average
NA,2.125,1.9137426900584795,0,0,Barber,average
NA,2.125,1.722537878787879,0,1,Barber,average
NA,2.125,1.5740740740740742,1,0,Barber,average
NA,2.125,1.5395408163265305,0,0,Barber,average
NA,2.125,1.445,0,0,Barber,average
NA,2.125,1.4419642857142858,0,0,Barber,average
NA,2.125,1.7,0,1,Barber,average
NA,2.125,1.4488636363636365,0,0,Barber,average
NA,2.125,1.6696428571428572,0,0,Barber,average
NA,2.125,1.4478021978021978,0,0,Barber,average
NA,2.125,1.6696428571428572,0,0,Barber,average
NA,2.125,1.9833333333333334,0,0,Barber,average
NA,2.125,1.434375,1,0,Barber,average
NA,2.125,1.6696428571428572,0,0,Barber,average
NA,2.125,1.5454545454545454,0,0,Barber,average
NA,2.125,1.8888888888888888,0,0,Barber,average
NA,2.125,1.5178571428571428,0,0,Barber,average
NA,2.125,1.7,0,0,Barber,average
NA,2.125,1.7507102272727273,0,1,Barber,average
NA,2.125,1.5068181818181818,0,1,Barber,average
NA,2.125,1.5583333333333333,0,0,Barber,average
NA,2.125,1.6168478260869565,0,0,Barber,average
NA,2.125,1.5178571428571428,0,0,Barber,average
NA,2.125,1.615,0,1,Barber,average
NA,2.125,1.568452380952381,0,1,Barber,average
NA,2.125,1.4166666666666667,0,0,Barber,average
NA,2.125,1.8364197530864197,1,0,Barber,average
NA,2.125,1.9479166666666667,0,0,Barber,average
NA,2.125,1.8859375,0,0,Barber,average
NA,2.125,1.6785714285714286,0,0,Barber,average
NA,2.125,1.6822916666666667,0,1,Barber,average
NA,3.25,3.25,0,0,Barber,average
NA,3.25,3.25,0,0,Barber,average
NA,3.25,2.665,0,1,Barber,average
NA,3.25,3.0082644628099175,1,1,Barber,average
NA,3.25,2.6,0,1,Barber,average
NA,3.25,2.9575,0,1,Barber,average
NA,3.25,2.4375,0,0,Barber,average
NA,3.25,2.5,0,0,Barber,average
NA,3.25,2.636111111111111,0,0,Barber,average
NA,3.25,2.8115079365079363,0,0,Barber,average
NA,3.25,2.2941176470588234,0,0,Barber,average
NA,3.25,2.984090909090909,0,1,Barber,average
NA,3.25,3.25,1,1,Barber,average
NA,3.25,2.388888888888889,0,0,Barber,average
NA,3.25,2.772727272727273,0,1,Barber,average
NA,3.25,2.9545454545454546,0,0,Barber,average
NA,3.25,2.640625,0,0,Barber,average
NA,3.25,2.9791666666666665,0,1,Barber,average
NA,3.25,3.0082644628099175,0,1,Barber,average
NA,3.25,3.1818181818181817,0,1,Barber,average
NA,3.25,2.665,1,1,Barber,average
NA,3.25,2.7857142857142856,0,1,Barber,average
NA,3.25,3.0,0,0,Barber,average
NA,3.25,3.25,0,1,Barber,average
NA,3.25,2.75,1,0,Barber,average
NA,3.25,3.25,0,1,Barber,average
NA,3.25,2.4375,0,0,Barber,average
NA,3.25,3.25,0,0,Barber,average
NA,3.25,3.128342245989305,0,1,Barber,average
NA,3.25,2.234375,0,0,Barber,average
NA,3.25,2.3833333333333333,0,0,Barber,average
NA,3.25,0.5909090909090909,0,0,Barber,average
NA,3.25,2.636111111111111,1,0,Barber,average
NA,3.25,3.25,0,1,Barber,average
NA,3.25,2.665,0,1,Barber,average
NA,3.25,2.75,0,0,Barber,average
NA,3.25,2.659090909090909,0,0,Barber,average
NA,3.25,2.9575,0,1,Barber,average
NA,3.25,2.7083333333333335,0,0,Barber,average
NA,3.25,2.798611111111111,0,0,Barber,average
NA,3.25,2.7083333333333335,0,0,Barber,average
NA,3.25,2.7685185185185186,0,0,Barber,average
NA,3.25,1.95,0,0,Barber,average
NA,3.25,2.984090909090909,0,1,Barber,average
NA,3.25,2.672222222222222,1,0,Barber,average
NA,3.25,2.7354166666666666,0,1,Barber,average
NA,3.25,3.0,0,0,Barber,average
NA,3.25,2.5,0,0,Barber,average
NA,3.25,3.0,0,0,Barber,average
NA,3.25,2.485294117647059,0,0,Barber,average
NA,3.25,2.9791666666666665,0,0,Barber,average
NA,3.25,2.9575,1,1,Barber,average
NA,3.25,3.25,0,0,Barber,average
NA,3.25,2.4713541666666665,0,0,Barber,average
NA,3.25,2.375,0,0,Barber,average
NA,3.25,3.0082644628099175,0,1,Barber,average
NA,3.25,2.611607142857143,0,0,Barber,average
NA,3.25,2.925,0,0,Barber,average
NA,3.25,2.9545454545454546,0,0,Barber,average
NA,3.25,2.984090909090909,0,1,Barber,average
NA,3.25,2.9791666666666665,0,1,Barber,average
NA,3.25,3.25,0,1,Barber,average
NA,3.25,2.9545454545454546,0,0,Barber,average
NA,3.25,2.9545454545454546,1,0,Barber,average
NA,3.25,2.5535714285714284,0,0,Barber,average
NA,3.25,2.1666666666666665,0,0,Barber,average
NA,3.25,2.7083333333333335,0,0,Barber,average
NA,3.25,3.033333333333333,0,0,Barber,average
NA,3.25,2.5535714285714284,1,0,Barber,average
NA,3.25,2.925,0,0,Barber,average
NA,3.25,2.7625,0,1,Barber,average
NA,3.25,2.3125,0,0,Barber,average
NA,3.25,3.1655844155844157,0,1,Barber,average
NA,3.25,2.9791666666666665,0,1,Barber,average
NA,3.25,3.25,1,0,Barber,average
NA,3.25,2.1125,0,0,Barber,average
NA,3.25,2.7181818181818183,0,1,Barber,average
NA,3.25,3.25,1,0,Barber,average
NA,3.25,3.25,0,0,Barber,average
NA,3.25,2.7083333333333335,0,0,Barber,average
NA,3.25,2.816666666666667,0,0,Barber,average
NA,3.25,3.1655844155844157,0,1,Barber,average
NA,3.25,3.0,1,0,Barber,average
NA,3.25,2.816666666666667,1,0,Barber,average
NA,3.25,2.5,0,0,Barber,average
NA,3.25,2.3947368421052633,0,0,Barber,average
NA,3.25,2.59375,0,0,Barber,average
NA,3.25,2.627083333333333,0,0,Barber,average
NA,3.25,2.6525735294117645,0,0,Barber,average
NA,3.25,2.9017857142857144,0,1,Barber,average
NA,3.25,2.4292929292929295,0,0,Barber,average
NA,3.25,2.6666666666666665,0,0,Barber,average
NA,3.25,2.772727272727273,0,1,Barber,average
NA,3.25,2.739669421487603,1,1,Barber,average
NA,3.25,3.25,0,1,Barber,average
NA,3.25,2.7083333333333335,0,0,Barber,average
NA,3.25,2.4375,0,0,Barber,average
NA,3.25,2.1666666666666665,0,0,Barber,average
NA,3.25,3.2007575757575757,0,1,Barber,average
NA,3.25,2.7857142857142856,0,0,Barber,average
NA,3.25,3.0,0,0,Barber,average
NA,3.25,2.925,0,0,Barber,average
NA,3.25,2.9545454545454546,1,0,Barber,average
NA,3.25,1.95,0,0,Barber,average
NA,3.25,2.1666666666666665,0,0,Barber,average
NA,3.25,2.2569444444444446,0,0,Barber,average
NA,3.25,2.7401960784313726,0,1,Barber,average
NA,3.25,2.9545454545454546,0,0,Barber,average
NA,3.25,2.640625,0,0,Barber,average
NA,3.25,2.011904761904762,0,0,Barber,average
NA,3.25,3.017857142857143,0,0,Barber,average
NA,3.25,3.096052631578947,0,1,Barber,average
NA,3.25,2.734375,0,1,Barber,average
NA,3.25,2.627083333333333,0,0,Barber,average
NA,3.25,2.816666666666667,0,1,Barber,average
NA,3.25,2.9545454545454546,0,0,Barber,average
NA,3.25,2.75,0,0,Barber,average
NA,3.25,2.75,0,0,Barber,average
NA,3.25,2.3833333333333333,0,0,Barber,average
NA,3.25,2.575,0,1,Barber,average
NA,3.25,2.925,0,0,Barber,average
NA,3.25,2.3833333333333333,0,0,Barber,average
NA,3.25,3.017857142857143,1,0,Barber,average
NA,3.25,2.3833333333333333,0,0,Barber,average
NA,3.25,3.017857142857143,1,0,Barber,average
NA,3.25,3.093582887700535,0,1,Barber,average
NA,3.25,2.9404761904761907,0,0,Barber,average
NA,3.25,2.9791666666666665,0,1,Barber,average
NA,3.25,2.9791666666666665,0,0,Barber,average
NA,3.25,2.6847826086956523,0,0,Barber,average
NA,3.25,2.9166666666666665,0,1,Barber,average
NA,3.25,2.75,0,0,Barber,average
NA,3.25,2.3214285714285716,0,0,Barber,average
NA,3.25,2.6,0,0,Barber,average
NA,3.25,2.5,0,0,Barber,average
NA,3.25,2.9545454545454546,0,0,Barber,average
NA,3.25,2.9873737373737375,0,0,Barber,average
NA,3.25,3.0875,0,0,Barber,average
NA,3.25,3.25,1,1,Barber,average
NA,3.25,2.7625,0,1,Barber,average
NA,3.25,3.25,1,1,Barber,average
NA,3.25,2.3988095238095237,0,0,Barber,average
NA,3.25,3.1597222222222223,0,1,Barber,average
NA,3.25,3.017857142857143,0,0,Barber,average
NA,3.25,2.8155080213903743,0,1,Barber,average
NA,3.25,2.1357142857142857,0,0,Barber,average
NA,3.25,2.25,0,0,Barber,average
NA,3.25,2.5,0,0,Barber,average
NA,3.25,2.9791666666666665,0,0,Barber,average
NA,3.25,2.6666666666666665,1,0,Barber,average
NA,3.25,2.7685185185185186,1,0,Barber,average
NA,3.25,2.7547619047619047,0,1,Barber,average
NA,3.25,2.9791666666666665,1,0,Barber,average
NA,3.25,2.5,0,0,Barber,average
NA,3.25,2.7777777777777777,0,0,Barber,average
NA,3.25,2.2222222222222223,0,0,Barber,average
NA,3.25,3.0694444444444446,0,0,Barber,average
NA,3.25,2.5,0,0,Barber,average
NA,3.25,3.25,1,1,Barber,average
NA,3.25,2.925,0,0,Barber,average
NA,3.25,2.9545454545454546,0,0,Barber,average
NA,3.25,1.8055555555555556,0,0,Barber,average
NA,3.25,2.9791666666666665,0,0,Barber,average
NA,3.25,2.965625,0,1,Barber,average
NA,3.25,2.75,0,0,Barber,average
NA,3.25,2.485294117647059,0,0,Barber,average
NA,3.25,2.7857142857142856,0,0,Barber,average
NA,3.25,2.9545454545454546,0,0,Barber,average
NA,3.25,2.4375,0,0,Barber,average
NA,3.25,2.9791666666666665,0,0,Barber,average
NA,3.25,2.7777777777777777,0,0,Barber,average
NA,3.25,3.0838068181818183,0,1,Barber,average
NA,3.25,2.9791666666666665,1,0,Barber,average
NA,3.25,2.75,0,0,Barber,average
NA,3.25,2.215909090909091,0,0,Barber,average
NA,3.25,2.3947368421052633,0,0,Barber,average
NA,3.25,2.1666666666666665,0,0,Barber,average
NA,3.25,2.724747474747475,1,0,Barber,average
NA,3.25,2.5657894736842106,0,0,Barber,average
NA,3.25,2.75,0,0,Barber,average
NA,3.25,2.5113636363636362,0,1,Barber,average
NA,3.25,2.9791666666666665,1,0,Barber,average
NA,3.25,2.7857142857142856,0,1,Barber,average
NA,3.25,2.454081632653061,0,0,Barber,average
NA,3.25,1.7105263157894737,0,0,Barber,average
NA,3.25,2.7534722222222223,0,1,Barber,average
NA,3.25,2.6051587301587302,0,0,Barber,average
NA,3.25,2.3214285714285716,0,1,Barber,average
NA,3.25,2.736842105263158,0,1,Barber,average
NA,3.25,2.4761904761904763,0,0,Barber,average
NA,3.25,2.975,0,1,Barber,average
NA,3.25,3.0,0,0,Barber,average
NA,3.25,2.1666666666666665,0,0,Barber,average
NA,3.25,2.665,0,1,Barber,average
NA,3.25,2.2941176470588234,0,0,Barber,average
NA,3.25,2.5535714285714284,0,0,Barber,average
NA,3.25,2.6,0,0,Barber,average
NA,3.25,2.665,0,1,Barber,average
NA,3.25,3.25,0,1,Barber,average
NA,3.25,2.4375,0,0,Barber,average
NA,3.25,2.984090909090909,1,1,Barber,average
NA,3.25,2.7083333333333335,0,0,Barber,average
NA,3.25,2.6,0,0,Barber,average
NA,3.25,2.5277777777777777,0,0,Barber,average
NA,3.25,1.8055555555555556,0,0,Barber,average
NA,3.25,2.3636363636363638,1,0,Barber,average
NA,3.25,2.9545454545454546,0,0,Barber,average
NA,3.25,2.659090909090909,0,0,Barber,average
NA,3.25,1.7875,0,0,Barber,average
NA,3.25,3.0,1,0,Barber,average
NA,3.25,2.7625,0,1,Barber,average
NA,3.25,2.9575,0,1,Barber,average
NA,3.25,3.25,1,1,Barber,average
NA,3.25,2.9545454545454546,0,0,Barber,average
NA,3.25,1.625,0,0,Barber,average
NA,3.25,2.4375,0,0,Barber,average
