,pval,alpha,reject
0,1.0,0.0,False
1,1.0,0.0,False
2,1.0,0.0,False
3,1.0,0.0,False
4,1.0,0.0,False
5,1.0,0.0,False
6,1.0,0.0,False
7,1.0,0.0,False
8,1.0,0.0,False
9,1.0,0.0,False
10,1.0,0.0,False
11,1.0,0.0,False
12,1.0,0.0,False
13,0.5947306048211701,2.914561184099268e-06,False
14,0.00029450927016332057,3.934246084575545e-06,False
15,1.0,0.0,False
16,0.7869784160159228,5.310676728435703e-06,False
17,0.9383458387753415,7.1686637560678455e-06,False
18,0.0992277246232369,9.67668390967906e-06,False
19,1.0,0.0,False
20,0.9575529916447758,1.3062157003609271e-05,False
21,0.34707334813886903,1.7632067677262543e-05,False
22,1.0,0.0,False
23,1.0,0.0,False
24,0.9947729631649245,2.3800801849929e-05,False
25,0.9528548961176008,3.212772200449788e-05,False
26,1.0,0.0,False
27,0.0011000800555249833,4.336788851512482e-05,False
28,8.185021214598405e-05,5.854052627811547e-05,False
