tau=0.025,tau=0.05,tau=0.1,tau=0.25,tau=0.5,tau=1,tau=5,naive
0.324741118667702,0.05029783224282035,0.7410124564435719,0.12178832552373217,0.26333330952704226,0.30931473243130797,0.929747406547774,2.9743765175505033e-05
0.984913077822194,0.6252356973108657,0.712113886701519,0.9130950077123378,0.3342243700123309,0.8289802278360175,0.40500627109174064,0.012591321371692055
0.2659260469511171,0.35921630589518605,0.6433056437098833,0.7957378093047582,0.3766312966572577,0.6495204580068131,0.5772226489911422,1.980499003395586e-05
0.8696038991717012,0.36169070342823556,0.2559627211423293,0.8709378797640306,0.019150531108830686,0.7742213119365543,0.07663249456053035,0.0003196431413412526
0.4070975200114451,0.39131006290407483,0.624028676536605,0.4655587959972339,0.528267098926666,0.8126247313510973,0.31966395437354217,1.3497749051794017e-06
0.5245810986512256,0.5886776741725228,0.16502683142442567,0.39846677720341944,0.5932854249988554,0.43685296927924844,0.488067287669789,0.00039632721780324953
0.5119741224914117,0.2532620986332997,0.26506785592652354,0.01728782698796883,0.7122113702680261,0.9909949368428469,0.8250681070053763,1.1792508912478183e-05
0.05239091894079223,0.08303151094508156,0.32710665409475453,0.7326716880671421,0.5364143429189046,0.0910605719829954,0.5167235566784191,3.5145266497060845e-07
0.9059842545099779,0.18681119248431827,0.9011503502258833,0.6123268551168094,0.30136546840675993,0.8757081473921797,0.6257215592441354,6.105846714343777e-06
0.4526727691128693,0.9960294114684207,0.7342942669214726,0.5164174161374696,0.8950768299109991,0.8422124638965723,0.5292082592195285,0.0013238937241182303
0.4212996708462174,0.3403917801605812,0.5100055351785008,0.6149063509524946,0.35807569990300214,0.415925437930568,0.39133149398584005,0.0017807937254070705
0.4542414883143468,0.9884446857785235,0.26086321693352404,0.3564714557311242,0.378962304660771,0.06085467257013192,0.5059673619882888,1.4710657909589031e-06
0.6626626376269237,0.5956585680829076,0.3453699884757203,0.26899523719204216,0.9596457923071391,0.9748009377961226,0.09174969816481063,1.4270405159888533e-05
0.8846401342469891,0.6598384262425224,0.8764852684795162,0.1684284340737448,0.31925753338079227,0.7238813603321517,0.02062294437384295,0.00015424874732439253
0.18137826984507485,0.08072982463419916,0.11689517692479992,0.15049311001406485,0.296982354452282,0.5883267419171767,0.045085225902166196,1.0145373733339014e-06
0.6645771813036913,0.6206138415007213,0.16504904457971994,0.6669875978944838,0.5614579354127779,0.4507037341701718,0.6886139757961206,0.00029298999997295905
0.10916413457531335,0.2505393701534728,0.39390896146452187,0.9564844415474106,0.5116168551473784,0.31813257745099227,0.6976095092759272,3.058001172284719e-07
0.49787020454316167,0.6825694529078394,0.8687022276445062,0.15147323551614117,0.9538163672391273,0.34569685694426167,0.5716703332602276,0.0015177792152840652
0.8135493182573158,0.7285475239431078,0.8743075555462124,0.6859083471405517,0.31975980215261063,0.5065019238951232,0.577277171759048,4.55414339373128e-06
0.8719892284582966,0.012170493548544376,0.05272467448550327,0.4504596178357887,0.9038208440131754,0.4655082914857841,0.45116229179351214,5.971144989791455e-06
0.6441503843417117,0.6384508656171038,0.6647433844978281,0.8567207690841634,0.9870629169513597,0.9724170539212106,0.36729532989353386,0.0001663955913003834
0.2920345200018046,0.005078388398124616,0.324666348980207,0.3189514853817222,7.04056247336558e-05,0.7309953717392041,0.11030321184030628,2.0519555381515175e-06
0.5433745203194648,0.2645296787550885,0.3585910022729952,0.6572606685409281,0.7802046543638784,0.11682376088166575,0.20453204628525212,3.7421032531570475e-06
0.14320871296707716,0.4032618453034182,0.2718627038960846,0.28881476437504217,0.9944358590537161,0.24587124982111527,0.2760342622247576,4.01182979753445e-05
0.8651872422173151,0.03256641825286143,0.26946888339754466,0.1197492336233795,0.7544365439805437,0.17714860860263934,0.41455393876531915,0.005289844122502774
0.8277952024426953,0.5854591724179405,0.6608950912004254,0.10541779277801427,0.19469365184143692,0.02000398501046099,0.4309689431293908,6.897009317863301e-05
0.7030139996993745,0.6010992873179102,0.18480215436877942,0.8032503124942088,0.41020864941219903,0.6870309119081275,0.5094015890325233,0.14956104636133194
0.4806557121265495,0.7012743858544173,0.973972193436058,0.4771360413639271,0.9914686479677538,0.7851204955005424,0.9975684942925854,1.1923565465088437e-05
0.6021806468477459,0.9705799589939621,0.626795057410714,0.030788560775976876,0.21279172680660896,0.793303794008744,0.5913230004314391,0.0011391822711961375
0.7042411661494609,0.6050734752929009,0.2799185520714855,0.13647468769888108,0.06055313836420843,0.021403573313681944,0.6364524544712241,2.042019639159065e-06
0.8901305546182476,0.2569660684658969,0.8980789785329572,0.7510230908771546,0.24010270059900335,0.13891296190607288,0.03961948525787635,0.03399087957792779
0.30349047863929546,0.8323024362796988,0.23592447659613355,0.30122877058426417,0.3116704807946583,0.18588181170217818,0.17451172406542317,2.5853699281430664e-07
0.9415801671299424,0.9260083545840283,0.3616401658661355,0.312810342916388,0.9340339698151323,0.9153716679283534,0.9696800595735894,2.1796179872080046e-07
0.3223839215030881,0.14302661169491207,0.5514378013633524,0.28169351315919033,0.7827077372508922,0.7890727161649613,0.6716203130465827,1.426102893664627e-05
0.30713945244143565,0.6399000220092875,0.5583923399625016,0.7908002771313266,0.6286011234196497,0.8410817365582938,0.834950992852632,0.0007219301304366432
0.1298916162526226,0.11355661181185421,0.5245643423834624,0.04037233953867993,0.7387456527964669,0.38214747904452323,0.23688678193028975,4.9207483831525956e-05
0.20917356609110327,0.3441537159802801,0.14442041095643998,0.10304083845639783,0.8114126036655273,0.9331861418337306,0.4918613730613996,0.0026211302050144214
0.8405127248093571,0.9841775474312613,0.5099921168638353,0.012626068898939276,0.892314769078716,0.6044191783640248,0.3791743736539787,0.006554836999428937
0.7072396782495035,0.930081892394473,0.43422983638003604,0.6374986021079948,0.7003963295584842,0.7855960605832703,0.5639442976157816,0.00488416583231166
0.3209826216017361,0.6979087066334773,0.7521713360763366,0.9809431178351454,0.5835917908869964,0.5694939370924301,0.845591634778521,6.052844748605235e-05
0.9530665679725302,0.17767122507108107,0.051201197947536504,0.05633355687488461,0.3172103599544874,0.3339885490454816,0.5280576187095273,4.4332548406966765e-05
0.37823008584389134,0.4605381794149656,0.8165728219808767,0.9198432547044902,0.17937571921549245,0.12103977687005023,0.9964166633950932,0.001441725278275019
0.5939346858764822,0.39037056620498495,0.29496951172423536,0.9351532261052092,0.440001178590325,0.9709318290340662,0.019430521434072656,0.00012828238784656776
0.28828816559466486,0.6600988506897604,0.46681082776179555,0.8626802877701115,0.6817150841534929,0.7363712643362722,0.9046843978109044,0.0017533130407704212
0.4623949188942687,0.8649896748975552,0.5152854866224619,0.9805270081068549,0.5104557812831226,0.6779205300196461,0.14089830840882583,0.0003836366889949927
0.07200481953898644,0.044590290085598575,0.029839121543784434,0.32430753388756,0.360509771561087,0.5136851445193275,0.30986878676706786,9.625680376867951e-05
0.2139101010322697,0.6676170471228265,0.05429948190622557,0.5001105420329504,0.5634451634595768,0.8521316911931753,0.9651926101432257,0.0006174347103552469
0.5683217927949358,0.9725091559126394,0.11579556600255722,0.22609010431326346,0.23558846797510777,0.026619479910303872,0.20728306110696915,4.1700575692527053e-07
0.7341053090830457,0.8940462808606476,0.15306809195788393,0.6612498845390369,0.5444521457122021,0.2792635385600416,0.205364443870661,0.004519101583753238
0.7767011428384368,0.7051015771707179,0.1277022844262893,0.9429407629465233,0.6874551616934341,0.16822732854249242,0.5351788424509321,0.0006328116705583975
0.6879569432727887,0.08418310182886866,0.05203789352589632,0.5237813580503822,0.24992450603245112,0.2883527632656117,0.6195345397275159,1.2638329049963204e-08
0.5975703804890026,0.31261399599055306,0.014402036718349104,0.7092644887811123,0.31765877287995914,0.02633360035133278,0.36224916562809995,0.0009379746043058912
0.009277195845235033,0.3382813450171933,0.47760507228501686,0.6659526134635798,0.14793162106013172,0.8453877726432063,0.7260782556905913,5.5484195349286836e-08
0.7352546371187524,0.9473367415199571,0.48756235571386897,0.5073406772705031,0.3755416130117684,0.19175346734886073,0.6091107681575098,6.03855729216507e-05
0.4161024874711748,0.5692587705048643,0.8679615505626019,0.9241877979554826,0.6635756853937769,0.5690818173198132,0.3113983502662023,0.004332069939863126
0.5173505655500059,0.01308661157357336,0.13936418607499187,0.1913326127467945,0.20826431996102002,0.8102346631344163,0.47979994030951056,2.357621163184831e-06
0.1242543472476985,0.6386050404699182,0.6998603799362396,0.48896465988411336,0.3234839858093512,0.8850093118341535,0.48365659127452604,2.203092100638848e-06
0.5234264953790813,0.8997662327860313,0.33221181547836576,0.8409450537589332,0.6722018518267474,0.14664313685921584,0.7026493956717977,7.830068867431539e-05
0.10005600519723695,0.11510316536991519,0.5894252679487638,0.5135138166818245,0.16021018601425835,0.8160755755676709,0.15276885934814086,3.3555456602218925e-07
0.33740140905000277,0.38088714977988347,0.49752403337776474,0.045596243677922046,0.08838379036105673,0.007122601656202417,0.5300912969190232,5.097076247329024e-05
0.7716168609365892,0.8982151849312786,0.9853829580552139,0.13655392759091417,0.31995980630561965,0.9929306644160979,0.26437373285642585,0.004844160605834702
0.8667836454828978,0.4081753135164105,0.48952805432688934,0.6166439146328213,0.1030897374593994,0.030511002674568338,0.4230118639582662,0.002224370434618095
0.40944390009289455,0.4102576249144187,0.9228215682619556,0.13271009437059422,0.8080763233691913,0.19890653055705265,0.7463000923493519,3.0038926414177602e-05
0.8421742148116057,0.9407119546103294,0.36368182623009165,0.4295429980819622,0.7969138874245218,0.6192441427398941,0.6371458670297356,0.00016351842995032673
0.5156789946917335,0.7093143233405285,0.451499892798229,0.32256270484353516,0.7603688849324219,0.5692426882383149,0.5464232586735364,0.00038302769041831386
0.567707486498365,0.28747237303670437,0.5516944795157279,0.7830399884323069,0.3541495925172421,0.25825880967158515,0.6855893117644154,4.288591076628823e-05
0.3274821803859307,0.5414708032655288,0.27411370780015326,0.3689633523886507,0.5250706511160781,0.661977691023848,0.19976868345198023,4.711071335927741e-06
0.26422284116751893,0.9654154471061852,0.5087658358485504,0.8060932623496974,0.3631406825863782,0.06230240683403787,0.661037293029634,0.002319095231146151
0.5992540019186116,0.9856884693842123,0.6064770280376379,0.644822199848319,0.637726732015971,0.1257080471406963,0.3844010151032775,4.6844146589730684e-05
0.05248510376743145,0.010528816209648762,0.9178924850335741,0.8539306706636547,0.7962512964992019,0.15341931098513797,0.3873908614571614,8.42502120290689e-08
0.18170297404294242,0.8511202883341892,0.3151859743307616,0.44303580238606577,0.7220482312882878,0.9836767028289602,0.24170993574921512,0.030953264032334005
0.6926916842672709,0.47357686949100275,0.15872735681157127,0.20045987395697407,0.16998059381717343,0.24955508910093796,0.06910893015347548,0.0010312490890777015
0.49706992715744835,0.9592411661042822,0.5277481160592974,0.1340299272633968,0.48003874038088135,0.6990116074398125,0.6230093005438758,0.0033661520262003863
0.7997015293535192,0.6924870884763966,0.5332996578614002,0.8324816446314095,0.6931626587230912,0.5544520256547836,0.9998748132100919,8.277368529152618e-06
0.056506229969852266,0.2097001274840429,0.5479100263041564,0.7880915755320571,0.6108944607274025,0.8452066611921968,0.316977294738074,1.2118919121451022e-05
0.29687802554094184,0.04958013839934493,0.47081147102718357,0.8813310613291817,0.38038907251867343,0.8720036329819055,0.30133943016038656,0.0952206628291109
0.22437995815575096,0.45306063488263876,0.5142560953146388,0.08942432879750517,0.9144465516973036,0.20575751443612975,0.9872092031938562,1.7084390251387305e-06
0.5551032048323759,0.3550709895697377,0.5044381324599532,0.08362782267142654,0.28663578487768304,0.14145146649292098,0.9891245589655177,1.3226619787198857e-05
0.3599033032164452,0.2817791509610778,0.03147912919496741,0.5988304628564394,0.010414886639311732,0.06233534475659265,0.2774532464967678,3.189938755787658e-05
0.9094656941134789,0.7816708272257472,0.9737651852662165,0.9216198904787685,0.17161698233083414,0.7097197061335255,0.5255765183975384,0.0032375600615167643
0.4063595950379008,0.17529162245776567,0.6327510037915041,0.6396761575290382,0.5633241996140573,0.14090577882438907,0.2449915841880128,8.75678155509707e-06
0.345412037298246,0.400087823166104,0.24822868149058097,0.2088589031407995,0.35421712513057646,0.2573869588182301,0.4833186441635252,0.000498773302261668
0.8197320510674545,0.12823748361472315,0.3448709318616705,0.008153749658800932,0.1993217834003325,0.006649420194843356,0.19629698656011443,3.3570194321042024e-06
0.7601561246190793,0.29361616454457734,0.6756615673999856,0.23745745555850778,0.6677461153888894,0.9098628140246451,0.6508871586404972,8.398228981798539e-06
0.16286899216434272,0.03618786885740485,0.3207043707000705,0.39968031244662416,0.8301320162497968,0.8490580029638235,0.36804361888669235,5.600851504805604e-08
0.6025026228371698,0.6491191815069484,0.6431028552368349,0.4601495028785129,0.22734616996679197,0.30701023562918583,0.16007347060376437,9.464786704160844e-06
0.08371516566644205,0.12623903409822068,0.7147895624257485,0.6992911235780426,0.43808235294423326,0.38032856847942426,0.9764466803764138,6.30433641624073e-07
0.3666571517671888,0.6955874043131223,0.25648658798347557,0.9972614805074257,0.8691138639873686,0.8067031424028298,0.07332536174982532,0.0005906617249992197
0.4049151158766537,0.16336213998664975,0.6812097896288392,0.29046918327995525,0.8025694137786511,0.21383983030859827,0.40228053150474363,3.916243857438051e-05
0.06703879964431365,0.010225946764304616,0.12513335064166065,0.3866966754125658,0.81567788808876,0.15720684274293756,0.1219472207109274,3.3599666694472674e-06
0.42413426417376615,0.021962282328374924,0.6597843472572177,0.3050610216023007,0.911721150591999,0.8309101472284226,0.7765115111588617,0.00911877677277495
0.05495708864857132,0.2234208599238592,0.19735230259633127,0.7823219674640575,0.6114857013462521,0.935781790761334,0.8613929463928911,4.3444309973939e-06
0.2956255901332879,0.0265749299090685,0.034682664444017894,0.22585687028527862,0.005658297174405703,0.8561736446590736,0.654501675852051,0.00021839151060820683
0.3389626770645613,0.805069442668094,0.537647564765371,0.5051999734902849,0.015771016160577103,0.08890506110198415,0.8017179965848495,2.5576974977847833e-05
0.8014388976583395,0.8320142060394424,0.5487082830654343,0.6375229341193466,0.6192106706467175,0.8038046670930722,0.5462181092238002,0.0006786906980040808
0.41408953282321254,0.13923580327783794,0.9192937251186537,0.4740626295546904,0.4058188872397462,0.21319670447668115,0.6339524033985273,3.5057115814751683e-06
0.031992308349755735,0.017172113905570507,0.9141022018605031,0.03141034391764364,0.3119915042390327,0.27255503256311325,0.009158503362113766,5.256666783082231e-06
0.2231259242720314,0.14300197923547195,0.8761256068197806,0.6861134212559344,0.6558159407376046,0.08471259333484911,0.7919971234900529,2.415263145472135e-05
0.7382638482013221,0.7819146642657945,0.48035088460717856,0.20339588838843695,0.538690183806813,0.18141514056430003,0.4231720070816607,0.0014990280981840298
0.39003630540393736,0.8131187377001438,0.7272262957046031,0.29226183315035204,0.2557379754094423,0.8771080551856784,0.5769682288075874,2.0927886344335178e-05
0.1999917686388509,0.7298390860027608,0.8379090590497089,0.44193737977239494,0.7483646140683358,0.8056202093338215,0.15300954350397247,0.0004745200992440912
0.24303274142416678,0.3752853481959173,0.5574765670515234,0.30917493371385335,0.8909020554985533,0.4318012289927963,0.33195819118787867,7.229542448106141e-05
0.537564183945974,0.7766081737914777,0.14971959218629444,0.9612313070496115,0.9839845272896444,0.5934765816157708,0.9552959180355606,0.0001779842079392413
0.25518798589109615,0.23789129144169993,0.062346243209145225,0.08576958745617498,0.2860396731207789,0.1829970468249152,0.5976522437576861,0.0009005617188214687
0.731402161573406,0.2633540945039944,0.5718717668727266,0.7762701531409767,0.8269815942541946,0.067547841570457,0.8487402609481587,1.1898171423663229e-05
0.9488359579883753,0.8334685213166229,0.5490951417286066,0.49716985744476044,0.40712452277528194,0.20997318534570644,0.4048875805746016,0.0002989692393722265
0.9081066312395689,0.2503400980604702,0.4333267262107475,0.4893915743337032,0.8672633398191548,0.20679660652203644,0.35701323418150066,0.0038781605259282648
0.5549130654004557,0.8502786774507133,0.602026562230787,0.49222510854996104,0.37868812615631403,0.9074347265738256,0.435380435188606,2.920253369120829e-07
0.5865025675016564,0.4555837248442654,0.6968179120840116,0.5923033077008016,0.0176584739602373,0.7097501948410964,0.9450041460218402,0.00021811633869905922
0.2718758462112192,0.04804852160204715,0.6652929584478311,0.22256819285821444,0.04979856412416716,0.14108561805776393,0.7195802364109045,1.3621275312125647e-06
0.7900549029264816,0.8220836846958597,0.6406545401087154,0.7011800920257327,0.656112709743932,0.41256748375445035,0.14760484585265765,0.00010965814540853103
0.5697374095961881,0.5219234317635013,0.14956352612947557,0.5624293846168144,0.9220263771212364,0.22354052430837346,0.9511656559422855,0.0004900717285137857
0.21629176578274872,0.630089090917012,0.6492312785141747,0.29467035841189765,0.9473762811108717,0.03447266780326981,0.13953256740616665,2.7728883724376097e-05
0.1108229276345125,0.039042034173818685,0.5466933930574029,0.9298478072652747,0.26947046936124597,0.3189254754872038,0.5061918092620904,4.870229804332382e-06
0.18486219485180228,0.3661985014199902,0.6612733724647364,0.8294795553859837,0.5462703161701927,0.8429810873569875,0.1726161212912704,0.00029537202240570437
0.15088621927177598,0.880330888590985,0.8485019747174241,0.10641021354802581,0.5406372214491301,0.6356851232781529,0.08053163205394438,0.0007093726998050887
0.1539737953458292,0.019022097284423483,0.0445157231200486,0.48656814480199273,0.8709913400631184,0.2510545389364345,0.10583265635649312,1.2792024017826975e-07
0.7048610364430884,0.28939057533425955,0.9276871706809245,0.390107291405953,0.1570136518852377,0.10501210775112604,0.6433713068145507,0.00031294761466615917
